,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1619827202000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77101,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
1,1619830802000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76269,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
2,1619834402000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78303,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
3,1619838002000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81273,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
4,1619841602000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79262,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
5,1619845202000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77865,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
6,1619848802000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79393,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
7,1619852402000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76001,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
8,1619856002000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76472,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
9,1619859602000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72546,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
10,1619863202000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72453,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
11,1619866802000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74166,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
