,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1619827205000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3634,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
1,1619830805000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3752,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
2,1619834405000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
3,1619838005000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6346,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
4,1619841605000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7311,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
5,1619845205000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6829,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
6,1619848805000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7841,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
7,1619852405000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8276,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
8,1619856005000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7673,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
9,1619859605000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5114,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
10,1619863205000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5344,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
11,1619866805000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6294,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
12,1619870405000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6946,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
13,1619874005000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7204,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
14,1619877605000.0,0.0,0.0,0.1,14.7064,0.0,0.0,14.7017,1.0,1.0,1049.999852936,1050.0,1049.999382936,1050.0,0.0014006097199802552,0.0
15,1619881205000.0,0.0,0.0,0.1,14.7597,0.0,0.0,14.5984,1.0,1.0,1050.0041178190002,1050.0,1049.9879878190002,1050.0,0.0014056802015841505,0.0
16,1619884805000.0,0.0,0.0,0.1,14.7597,0.0,0.0,14.5902,1.0,1.0,1050.0041178190002,1050.0,1049.9871678190002,1050.0,0.0014056802015841505,0.0
17,1619888405000.0,0.0,0.0,0.1,14.8601,0.0,0.0,14.8992,1.0,1.0,1050.0128045430001,1050.0,1050.016714543,1050.0,0.001415230360592374,0.0
18,1619892005000.0,0.0,0.0,0.1,15.1144,0.0,0.0,15.0779,1.0,1.0,1050.0345536850002,1050.0,1050.030903685,1050.0,0.0014394192978657127,0.0
19,1619895605000.0,0.0,0.0,0.1,15.1761,0.0,0.0,15.1244,1.0,1.0,1050.038910314,1050.0,1050.0337403140002,1050.0,0.0014452892984186455,0.0
20,1619899205000.0,0.0,0.0,0.1,15.1761,0.0,0.0,14.9975,1.0,1.0,1050.038910314,1050.0,1050.0210503140001,1050.0,0.0014452892984186455,0.0
21,1619902805000.0,0.0,0.0,0.1,15.1761,0.0,0.0,15.069,1.0,1.0,1050.038910314,1050.0,1050.028200314,1050.0,0.0014452892984186455,0.0
22,1619906405000.0,0.0,0.0,0.3,14.908033333333336,0.0,0.0,14.602,1.0,1.0,1050.038614834,1050.0,1049.9468048340002,1050.0,0.004259281455765359,0.0
23,1619910005000.0,0.0,0.0,0.3,14.908033333333336,0.0,0.0,14.7266,1.0,1.0,1050.038614834,1050.0,1049.9841848340002,1050.0,0.004259281455765359,0.0
24,1619913605000.0,0.0,0.0,0.3,14.908033333333336,0.0,0.0,14.8259,1.0,1.0,1050.038614834,1050.0,1050.013974834,1050.0,0.004259281455765359,0.0
25,1619917205000.0,0.0,0.0,0.3,14.908033333333336,0.0,0.0,14.6544,1.0,1.0,1050.038614834,1050.0,1049.962524834,1050.0,0.004259281455765359,0.0
26,1619920805000.0,0.0,0.0,0.3,14.908033333333336,0.0,0.0,14.6676,1.0,1.0,1050.038614834,1050.0,1049.966484834,1050.0,0.004259281455765359,0.0
27,1619924405000.0,0.0,0.0,0.3,14.908033333333336,0.0,0.0,14.7931,1.0,1.0,1050.038614834,1050.0,1050.004134834,1050.0,0.004259281455765359,0.0
28,1619928005000.0,0.0,0.0,1.0,14.62311,0.0,0.0,14.2562,1.0,1.0,1050.037599764,1050.0,1049.6706897640001,1050.0,0.013926272738506315,0.0
