,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1634713800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028065,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
1,1634717400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279399999999999,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
2,1634721000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278899999999999,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
3,1634724600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
4,1634728200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02781,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
5,1634731800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027915,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
6,1634735400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02803,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
7,1634739000000.0,0.0,0.0,700.0,0.027693,0.0,0.0,0.0278549999999999,1.0,1.0,499.99612298,500.0,500.10952297999995,500.0,0.03877050062801268,0.0
8,1634742600000.0,0.0,0.0,700.0,0.027693,0.0,0.0,0.02782,1.0,1.0,499.99612298,500.0,500.08502298,500.0,0.03877050062801268,0.0
9,1634746200000.0,0.0,0.0,700.0,0.027693,0.0,0.0,0.0277649999999999,1.0,1.0,499.99612298,500.0,500.0465229799999,500.0,0.03877050062801268,0.0
10,1634749800000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.0283699999999999,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
11,1634753400000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.02825,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
12,1634757000000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.02838,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
13,1634760600000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.0283199999999999,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
14,1634764200000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.028355,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
15,1634767800000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.02833,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
16,1634771400000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.028925,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
17,1634775000000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.029215,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
18,1634778600000.0,0.0,0.0,0.0,0.027693,0.0,0.0,0.028835,1.0,1.0,500.33657708,500.0,500.33657708,500.0,0.0,0.0
19,1634782200000.0,0.0,0.0,680.0,0.028479,0.0,0.0,0.028515,1.0,1.0,500.332703936,500.0,500.35718393599996,500.0,0.038705684932554725,0.0
20,1634785800000.0,0.0,0.0,680.0,0.028479,0.0,0.0,0.02855,1.0,1.0,500.332703936,500.0,500.38098393599995,500.0,0.038705684932554725,0.0
21,1634789400000.0,0.0,0.0,680.0,0.028479,0.0,0.0,0.0287399999999999,1.0,1.0,500.332703936,500.0,500.5101839359999,500.0,0.038705684932554725,0.0
22,1634793000000.0,0.0,0.0,0.0,0.028479,0.0,0.0,0.028775,1.0,1.0,500.672841976,500.0,500.672841976,500.0,0.0,0.0
23,1634796600000.0,0.0,0.0,0.0,0.028479,0.0,0.0,0.028695,1.0,1.0,500.672841976,500.0,500.672841976,500.0,0.0,0.0
24,1634800200000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.02847,1.0,1.0,500.66896801599995,500.0,500.65876801599995,500.0,0.038687838147342495,0.0
25,1634803800000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.02868,1.0,1.0,500.66896801599995,500.0,500.801568016,500.0,0.038687838147342495,0.0
26,1634807400000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.028635,1.0,1.0,500.66896801599995,500.0,500.7709680159999,500.0,0.038687838147342495,0.0
27,1634811000000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.02858,1.0,1.0,500.66896801599995,500.0,500.73356801599994,500.0,0.038687838147342495,0.0
28,1634814600000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.028415,1.0,1.0,500.66896801599995,500.0,500.62136801599996,500.0,0.038687838147342495,0.0
29,1634818200000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.02793,1.0,1.0,500.66896801599995,500.0,500.2915680159999,500.0,0.038687838147342495,0.0
30,1634821800000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.0280149999999999,1.0,1.0,500.66896801599995,500.0,500.34936801599986,500.0,0.038687838147342495,0.0
31,1634825400000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.028005,1.0,1.0,500.66896801599995,500.0,500.342568016,500.0,0.038687838147342495,0.0
32,1634829000000.0,0.0,0.0,680.0,0.028485,0.0,0.0,0.02768,1.0,1.0,500.66896801599995,500.0,500.12156801599997,500.0,0.038687838147342495,0.0
33,1634832600000.0,0.0,0.0,2160.0,0.027731296296296296,0.0,0.0,0.02782,1.0,1.0,500.6608620559999,500.0,500.8524620559999,500.0,0.11964106751627833,0.0
34,1634836200000.0,0.0,0.0,2160.0,0.027731296296296296,0.0,0.0,0.027665,1.0,1.0,500.6608620559999,500.0,500.51766205599995,500.0,0.11964106751627833,0.0
35,1634839800000.0,0.0,0.0,2160.0,0.027731296296296296,0.0,0.0,0.027585,1.0,1.0,500.6608620559999,500.0,500.34486205599995,500.0,0.11964106751627833,0.0
