timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1694924280000.0,24284,1694924280000.0,0.0,-0.003749814,522.04517086,521.98592086,7.9,2.3733,7.9,2.3733,long_ientry_normal,18.74907,0.0359146507745937,95.0
1694935440000.0,24470,1694935440000.0,0.42897000000000013,-0.003835608,522.470305252,522.470305252,-7.9,2.4276,0.0,2.3733,long_nclose,0.0,0.0,186.0
1694952360000.0,24752,1694952360000.0,0.0,-0.003721102000000001,522.46658415,522.55359415,7.7,2.4163,7.7,2.4163,long_ientry_normal,18.605510000000002,0.035610909031185745,282.0
1694958720000.0,24858,1694958720000.0,0.0,-0.008372188000000001,522.4582119620001,521.560401962,17.9,2.3386,25.6,2.361970703125,long_rentry,60.46645,0.1157345192698357,106.0
1694967300000.0,25001,1694967300000.0,0.0,-0.02702106,522.431190902,521.849440902,59.4,2.2745,85.0,2.300844117647059,long_rentry,195.57175,0.37434929882792206,143.0
1694969820000.0,25043,1694969820000.0,0.8271176470588237,-0.0093688,523.2489397490589,526.0345721020001,-20.0,2.3422,65.0,2.300844117647059,long_nclose,149.5548676470588,0.2858197242000772,42.0
1694970240000.0,25050,1694970240000.0,1.526066176470583,-0.0152607,524.7597452255295,526.3995614020001,-32.5,2.3478,32.5,2.300844117647059,long_nclose,74.7774338235294,0.14249841856941944,7.0
1694970240000.0,25050,1694970240000.0,1.7080661764705918,-0.015297100000000001,526.452514302,526.452514302,-32.5,2.3534,0.0,2.300844117647059,long_nclose,0.0,0.0,0.0
1694970300000.0,25051,1694970300000.0,0.0,-0.0037620800000000005,526.448752222,526.431152222,8.0,2.3513,8.0,2.3513,long_ientry_normal,18.8104,0.03573073337263373,1.0
1694974260000.0,25117,1694974260000.0,0.0,-0.008465604000000002,526.4402866180001,525.6732266180001,18.6,2.2757,26.6,2.2984368421052634,long_rentry,61.13842000000001,0.1161355267712704,66.0
1694996100000.0,25481,1694996100000.0,1.398179999999992,-0.01250732,527.825959298,527.825959298,-26.6,2.351,0.0,2.2984368421052634,long_nclose,0.0,0.0,364.0
1694999820000.0,25543,1694999820000.0,0.0,-0.0037943039999999996,527.822164994,527.821344994,8.2,2.3136,8.2,2.3136,long_ientry_normal,18.971519999999998,0.035943015011913444,62.0
1695016560000.0,25822,1695016560000.0,0.4337799999999977,-0.0038810599999999995,528.2520639339999,528.2520639339999,-8.2,2.3665,0.0,2.3136,long_nclose,0.0,0.0,279.0
1695021000000.0,25896,1695021000000.0,0.0,-0.0037773539999999997,528.2482865799999,528.2904065799999,8.1,2.3317,8.1,2.3317,long_ientry_normal,18.88677,0.035753584970956105,74.0
1695026100000.0,25981,1695026100000.0,0.4317299999999974,-0.0038636999999999994,528.6761528799999,528.6761528799999,-8.1,2.385,0.0,2.3317,long_nclose,0.0,0.0,85.0
1695053280000.0,26434,1695053280000.0,0.0,-0.003782532,528.672370348,528.635710348,7.8,2.4247,7.8,2.4247,long_ientry_normal,18.91266,0.035773876337722534,453.0
1695116160000.0,27482,1695116160000.0,0.4321200000000009,-0.0038689560000000002,529.100621392,529.100621392,-7.8,2.4801,0.0,2.4247,long_nclose,0.0,0.0,1048.0
1695129240000.0,27700,1695129240000.0,0.0,-0.003788554000000001,529.096832838,529.124552838,7.7,2.4601,7.7,2.4601,long_ientry_normal,18.942770000000003,0.0358020854110838,218.0
1695134460000.0,27787,1695134460000.0,0.43274000000000024,-0.0038751020000000005,529.5256977359999,529.5256977359999,-7.7,2.5163,0.0,2.4601,long_nclose,0.0,0.0,87.0
1695169860000.0,28377,1695169860000.0,0.0,-0.0037688200000000004,529.5219289159999,529.5293289159998,7.4,2.5465,7.4,2.5465,long_ientry_normal,18.8441,0.035587005883923106,590.0
1695211620000.0,29073,1695211620000.0,0.0,-0.008478224,529.5134506919999,528.9639706919999,17.2,2.4646,24.6,2.489236585365853,long_rentry,61.23521999999999,0.11564431445504196,696.0
1695242160000.0,29582,1695242160000.0,0.0,-0.027374882000000003,529.4860758099999,528.0038358099998,57.1,2.3971,81.7,2.42484247246022,long_rentry,198.10963,0.3741545605272714,509.0
1695350340000.0,31385,1695350340000.0,0.0,-0.06629430600000001,529.4197815039998,520.4296215039998,144.3,2.2971,226.0,2.343279469026549,long_rentry,529.5811600000001,1.000304821432138,1803.0
1695350460000.0,31387,1695350460000.0,-0.0188317876106197,-0.000183696,529.4007660203893,519.0954778079998,-0.4,2.2962,225.6,2.343279469026549,unstuck_close_long,528.6438482123895,0.9985702366589121,2.0
1695350520000.0,31388,1695350520000.0,0.0,-4.5952e-05,529.4007200683892,517.7863718559997,0.1,2.2976,225.7,2.343259230006156,long_unstuck_entry,528.8736082123894,0.9990043235001046,1.0
1695396720000.0,32158,1695396720000.0,0.6137805628036147,-0.01507275,529.9994278811929,535.8019491059999,-31.9,2.3625,193.8,2.343259230006156,long_nclose,454.12363877519306,0.856837979223237,770.0
1695396720000.0,32158,1695396720000.0,0.8088168708011602,-0.015299218,530.792945533994,535.6283798879998,-32.3,2.3683,161.5,2.343259230006156,long_nclose,378.4363656459942,0.712964195982815,0.0
1695396720000.0,32158,1695396720000.0,0.9929268708011614,-0.01533604,531.7705363647952,535.6388838479999,-32.3,2.374,129.2,2.343259230006156,long_nclose,302.7490925167953,0.5693228033775626,0.0
1695598020000.0,35513,1695598020000.0,0.0,-0.04581280000000001,531.7247235647952,512.1820310479999,104.5,2.192,233.7,2.275622988946493,long_rentry,531.8130925167953,1.0001661930470482,3355.0
1695598080000.0,35514,1695598080000.0,-0.033449195578597116,-0.00017536000000000003,531.6910990092167,513.5349956879999,-0.4,2.192,233.3,2.275622988946493,unstuck_close_long,530.9028433212168,0.998517455549907,1.0
1695598140000.0,35515,1695598140000.0,0.0,-4.3956000000000004e-05,531.6910550532167,512.6480317319999,0.1,2.1978,233.4,2.275589645763568,long_unstuck_entry,531.1226233212168,0.9989308984482671,1.0
1695598200000.0,35516,1695598200000.0,0.0,-4.388000000000001e-05,531.6910111732167,512.7647378519999,0.1,2.194,233.5,2.275554703731121,long_unstuck_entry,531.3420233212167,0.999343626571324,1.0
1695916320000.0,40818,1695916320000.0,0.6204693064998875,-0.015188265999999999,532.2962922137166,534.389529586,-33.1,2.2943,200.4,2.275554703731121,long_nclose,456.02116262771665,0.8567055027402379,5302.0
1695916320000.0,40818,1695916320000.0,0.8097928953805531,-0.015362663999999998,533.0907224450971,534.8350869219998,-33.4,2.2998,167.0,2.275554703731121,long_nclose,380.0176355230972,0.7128573421426129,0.0
1695916320000.0,40818,1695916320000.0,0.9968328953805621,-0.015400072,534.0721552684776,535.4676468499998,-33.4,2.3054,133.6,2.275554703731121,long_nclose,304.01410841847775,0.5692378930814136,0.0
1695917880000.0,40844,1695917880000.0,1.1593257176192366,-0.015159504000000002,535.2163214820968,539.4544873459997,-32.8,2.3109,100.8,2.275554703731121,long_nclose,229.37591413609698,0.4285667400816918,26.0
1695917880000.0,40844,1695917880000.0,1.3757619546343343,-0.015566880000000002,536.576516556731,539.4019604659997,-33.6,2.3165,67.2,2.275554703731121,long_nclose,152.91727609073135,0.284986896318195,0.0
1695918060000.0,40847,1695918060000.0,1.5559174250074483,-0.015557400000000002,538.1168765817384,539.2305030659996,-33.5,2.322,33.7,2.275554703731121,long_nclose,76.68619351573878,0.14250843423248474,3.0
1695947700000.0,41341,1695947700000.0,0.0,-0.09227296800000002,538.0246036137385,535.1094500979997,210.9,2.1876,244.6,2.1997180438092347,long_rentry,538.0510335157388,1.000049123965378,494.0
1695947820000.0,41343,1695947820000.0,-0.005727217523693895,-0.000174832,538.0187015642148,534.6443352659996,-0.4,2.1854,244.2,2.1997180438092347,unstuck_close_long,537.1711462982151,0.9984246732250469,2.0
1695947940000.0,41345,1695947940000.0,0.0,-4.3724000000000004e-05,538.0186578402148,534.0579415419998,0.1,2.1862,244.3,2.19971251043068,long_unstuck_entry,537.3897662982151,0.9988310971509348,2.0
1695948000000.0,41346,1695948000000.0,0.0,-4.367000000000001e-05,538.0186141702148,533.4468978719998,0.1,2.1835,244.4,2.1997058768339404,long_unstuck_entry,537.608116298215,0.9992370192012168,1.0
1695952920000.0,41428,1695952920000.0,0.6224378369124511,-0.015258464000000001,538.6257935431273,542.1735594079998,-34.4,2.2178,210.0,2.1997058768339404,long_nclose,461.93823413512746,0.8576236780204259,82.0
1695953820000.0,41443,1695953820000.0,0.8222943108120817,-0.0155624,539.4325254539393,543.3689970079997,-35.0,2.2232,175.0,2.1997058768339404,long_nclose,384.9485284459396,0.7136175708389118,15.0
1695956100000.0,41481,1695956100000.0,0.9962766615456609,-0.015421220000000001,540.4133808954849,544.0910357879998,-34.6,2.2285,140.4,2.1997058768339404,long_nclose,308.8387051074852,0.5714860438794614,38.0
1695960060000.0,41547,1695960060000.0,1.200213723128701,-0.015681978000000003,541.5979126406137,546.0093638099997,-35.1,2.2339,105.3,2.1997058768339404,long_nclose,231.62902883061392,0.4276771077297619,66.0
1695960060000.0,41547,1695960060000.0,1.3897537231286956,-0.015719886000000002,542.9719464777423,545.9129139239997,-35.1,2.2393,70.2,2.1997058768339404,long_nclose,154.4193525537426,0.28439655778804146,0.0
1695960120000.0,41548,1695960120000.0,1.5668048984954865,-0.015667308,544.5230840682377,545.8395666159996,-34.9,2.2446,35.3,2.1997058768339404,long_nclose,77.64961745223809,0.1426011490130092,1.0
1695971820000.0,41743,1695971820000.0,1.775382547761905,-0.015885,546.2825816159996,546.2825816159996,-35.3,2.25,0.0,2.1997058768339404,long_nclose,0.0,0.0,195.0
1695979200000.0,41866,1695979200000.0,0.0,-0.003929728000000001,546.2786518879996,546.2698518879996,8.8,2.2328,8.8,2.2328,long_ientry_normal,19.648640000000004,0.03596816374224423,123.0
1696028040000.0,42680,1696028040000.0,0.0,-0.00881688,546.2698350079995,545.6584350079995,20.4,2.161,29.2,2.1826383561643836,long_rentry,63.73304,0.11666952102355552,814.0
1696161720000.0,44908,1696161720000.0,0.0,-0.096510064,546.1733249439995,543.4993649439996,229.6,2.1017,258.8,2.110832148377125,long_rentry,546.28336,1.0002014654524034,2228.0
1696161780000.0,44909,1696161780000.0,-0.0051660741885626305,-0.00021004999999999998,546.167948819811,542.0526748939997,-0.5,2.1005,258.3,2.110832148377125,unstuck_close_long,545.2279439258115,0.9982789087202375,1.0
1696161840000.0,44910,1696161840000.0,0.0,-4.1898000000000004e-05,546.1679069218111,541.9751129959996,0.1,2.0949,258.4,2.110825982685029,long_unstuck_entry,545.4374339258114,0.9986625486654523,1.0
1696161900000.0,44911,1696161900000.0,0.0,-4.1892e-05,546.1678650298111,542.0784711039996,0.1,2.0946,258.5,2.1108197057091354,long_unstuck_entry,545.6468939258115,0.999046133730385,1.0
1696198980000.0,45529,1696198980000.0,0.634380741616563,-0.01553586,546.7867099114277,550.9559352439996,-36.5,2.1282,222.0,2.1108197057091354,long_nclose,468.60197466742807,0.8570105420874905,618.0
1696199040000.0,45530,1696199040000.0,0.8205307416165668,-0.015573090000000003,547.5916675630443,551.8174121539997,-36.5,2.1333,185.5,2.1108197057091354,long_nclose,391.5570554090446,0.7150529830952268,1.0
1696199520000.0,45538,1696199520000.0,1.026938918191081,-0.01586767,548.6027388112353,552.6362944839997,-37.1,2.1385,148.4,2.1108197057091354,long_nclose,313.2456443272357,0.5709881161111339,8.0
1696199640000.0,45540,1696199640000.0,1.2063148299038253,-0.015776896,549.7932767451391,553.6524375879997,-36.8,2.1436,111.6,2.1108197057091354,long_nclose,235.5674791571395,0.4284655508189101,2.0
1696211220000.0,45733,1696211220000.0,1.4052708887619936,-0.01590112,551.1826465139011,554.0532764679996,-37.0,2.1488,74.6,2.1108197057091354,long_nclose,157.4671500459015,0.2856896004289026,193.0
1696211820000.0,45743,1696211820000.0,1.6025869476201706,-0.016025016000000003,552.7692084455213,554.3878914519996,-37.2,2.1539,37.4,2.1108197057091354,long_nclose,78.94465699352166,0.14281666885087022,10.0
1696214820000.0,45793,1696214820000.0,1.8056830064783385,-0.016150068,554.5587413839996,554.5587413839996,-37.4,2.1591,0.0,2.1108197057091354,long_nclose,0.0,0.0,50.0
1696224720000.0,45958,1696224720000.0,0.0,-0.003954174,554.5547872099996,554.5557172099997,9.3,2.1259,9.3,2.1259,long_ientry_normal,19.770870000000002,0.0356517885265557,165.0
1696251900000.0,46411,1696251900000.0,0.0,-0.008888400000000001,554.5458988099996,553.9623088099996,21.6,2.0575,30.9,2.0780864077669907,long_rentry,64.21287000000001,0.11579360723394484,453.0
1696282860000.0,46927,1696282860000.0,0.0,-0.028735796,554.5171630139996,553.8533730139995,71.8,2.0011,102.7,2.024263388510224,long_rentry,207.89185,0.3749060693992468,516.0
1696326660000.0,47657,1696326660000.0,0.8854096592015637,-0.010015002000000002,555.3925576712011,558.5549480119995,-24.3,2.0607,78.4,2.024263388510224,long_nclose,158.70224965920156,0.28574788672835466,730.0
1696327740000.0,47675,1696327740000.0,1.6203951703992179,-0.016194304,556.9967585376003,558.5387537079995,-39.2,2.0656,39.2,2.024263388510224,long_nclose,79.35112482960078,0.14246245353013873,18.0
1696430880000.0,49394,1696430880000.0,0.0,-0.09550968000000001,556.9012488576003,553.7479440279996,245.4,1.946,284.6,1.9567797780379506,long_rentry,556.8995248296008,0.999996904248279,1719.0
1696430940000.0,49395,1696430940000.0,-0.005539889018975286,-0.00019457,556.8955143985813,553.6056994579995,-0.5,1.9457,284.1,1.9567797780379506,unstuck_close_long,555.9211349405819,0.9982503370330577,1.0
1696431000000.0,49396,1696431000000.0,0.0,-3.8904000000000006e-05,556.8954754945813,552.1278205539995,0.1,1.9452,284.2,1.956775703520696,long_unstuck_entry,556.1156549405817,0.9985997003238228,1.0
1696431060000.0,49397,1696431060000.0,0.0,-3.88e-05,556.8954366945813,551.6444717539996,0.1,1.94,284.3,1.9567698028159752,long_unstuck_entry,556.3096549405818,0.9989481297288475,1.0
1696431120000.0,49398,1696431120000.0,0.0,-3.8766e-05,556.8953979285814,550.2793129879994,0.1,1.9383,284.4,1.956763308511188,long_unstuck_entry,556.5034849405818,0.9992962538576232,1.0
1696476540000.0,50155,1696476540000.0,0.648694997850248,-0.015862116000000002,557.5282308104316,561.4443908719995,-40.2,1.9729,244.2,1.956763308511188,long_nclose,477.84159993843207,0.8570715768846972,757.0
1696493940000.0,50445,1696493940000.0,0.8416549978502447,-0.015900708,558.3539851002819,561.8090701639995,-40.2,1.9777,204.0,1.956763308511188,long_nclose,399.1797149362823,0.7149222994523601,290.0
1696494180000.0,50449,1696494180000.0,1.0459770127435286,-0.016176384,559.3837857290254,563.7472137799995,-40.8,1.9824,163.2,1.956763308511188,long_nclose,319.34377194902584,0.5708849274793266,4.0
1696494240000.0,50450,1696494240000.0,1.2326860052968907,-0.01609632,560.6003754143222,564.2613374599995,-40.5,1.9872,122.7,1.956763308511188,long_nclose,240.09485795432278,0.4282816574585348,1.0
1696494480000.0,50454,1696494480000.0,1.43413334359465,-0.016214880000000004,562.0182938779169,564.9241025799995,-40.7,1.992,82.0,1.956763308511188,long_nclose,160.4545912979174,0.28549709688413055,4.0
1696494540000.0,50455,1696494540000.0,1.633410681892409,-0.016333005999999997,563.6353715538094,565.2068995739995,-40.9,1.9967,41.1,1.956763308511188,long_nclose,80.42297197980983,0.14268616917725147,1.0
1696496820000.0,50493,1696496820000.0,1.8386780201901773,-0.01645233,565.4575972439995,565.4575972439995,-41.1,2.0015,0.0,1.956763308511188,long_nclose,0.0,0.0,38.0
1696539000000.0,51196,1696539000000.0,0.0,-0.004034660000000001,565.4535625839995,565.4437625839995,9.8,2.0585,9.8,2.0585,long_ientry_normal,20.1733,0.03567631603170456,703.0
1696569660000.0,51707,1696569660000.0,0.46157999999999927,-0.004126976,565.9110156079996,565.9110156079996,-9.8,2.1056,0.0,2.0585,long_nclose,0.0,0.0,511.0
1696584240000.0,51950,1696584240000.0,0.0,-0.004067986,565.9069476219996,565.9253776219996,9.7,2.0969,9.7,2.0969,long_ientry_normal,20.33993,0.03594218110498646,243.0
1696599300000.0,52201,1696599300000.0,0.4646299999999983,-0.004160912,566.3674167099996,566.3674167099996,-9.7,2.1448,0.0,2.0969,long_nclose,0.0,0.0,251.0
1696625820000.0,52643,1696625820000.0,0.0,-0.0040690399999999995,566.3633476699996,566.4108476699996,9.5,2.1416,9.5,2.1416,long_ientry_normal,20.3452,0.035922522323698185,442.0
1696652280000.0,53084,1696652280000.0,0.0,-0.009161334000000002,566.3541863359995,565.5637563359995,22.1,2.0727,31.6,2.093413607594937,long_rentry,66.15187000000002,0.11680300348438541,441.0
1696744380000.0,54619,1696744380000.0,0.0,-0.100023996,566.2541623399995,568.2488023399995,248.1,2.0158,279.7,2.024568644976761,long_rentry,566.27185,1.0000312362560433,1535.0
1696744440000.0,54620,1696744440000.0,0.003565677511619514,-0.00020317,566.2575248475111,568.1369191699995,-0.5,2.0317,279.2,2.024568644976761,unstuck_close_long,565.2595656775115,0.9982376231198546,1.0
