+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| QTUMUSDT      | 0.0006562     | 0.001053    | 0.05235      | 84.43         | 0.0124       | 0.01404     | 0.01793        | 0.9151                 | 0.005152     | 791.0  | -230179.250656 |
| YFIUSDT       | 0.000653      | 0.001427    | 0.0614       | 48.23         | 0.01514      | 0.01582     | 0.0243         | 0.91                   | 0.004776     | 791.0  | -230179.250653 |
| BATUSDT       | 0.0006343     | 0.000822    | 0.07216      | 40.83         | 0.01599      | 0.01938     | 0.06158        | 0.9006                 | 0.008375     | 791.0  | -230179.250634 |
| IOTAUSDT      | 0.0006158     | 0.000953    | 0.06843      | 56.62         | 0.01498      | 0.01817     | 0.02676        | 0.8966                 | 0.007506     | 791.0  | -230179.250616 |
| TRUUSDT       | 0.0006123     | 0.001195    | 0.06037      | 52.3          | 0.01642      | 0.01391     | 0.06551        | 0.9648                 | 0.003215     | 115.5  | -230179.250612 |
| ARUSDT        | 0.0006117     | 0.0008666   | 0.05186      | 52.9          | 0.0185       | 0.0164      | 0.032          | 0.914                  | 0.004568     | 640.85 | -230179.250612 |
| ZILUSDT       | 0.000604      | 0.0009943   | 0.07356      | 41.92         | 0.01627      | 0.01841     | 0.05878        | 0.8974                 | 0.007956     | 791.0  | -230179.250604 |
| ETCUSDT       | 0.0005986     | 0.0009715   | 0.06412      | 81.98         | 0.0147       | 0.01752     | 0.02345        | 0.9187                 | 0.006884     | 791.0  | -230179.250599 |
| FLOWUSDT      | 0.0005929     | 0.0009928   | 0.07379      | 64.08         | 0.01592      | 0.0173      | 0.06119        | 0.8939                 | 0.007241     | 505.85 | -230179.250593 |
| ACHUSDT       | 0.0005851     | 0.000862    | 0.02844      | 60.75         | 0.01533      | 0.01189     | 0.06099        | 0.9769                 | 0.001732     | 128.39 | -230179.250585 |
| MASKUSDT      | 0.0005442     | 0.0007779   | 0.03415      | 57.72         | 0.01597      | 0.01776     | 0.0312         | 0.8912                 | 0.00572      | 672.85 | -230179.250544 |
| OGNUSDT       | 0.0005003     | 0.0008755   | 0.04313      | 53.3          | 0.01891      | 0.01757     | 0.07538        | 0.8992                 | 0.00413      | 791.0  | -230179.2505   |
| ANTUSDT       | 0.0004743     | 0.0007452   | 0.04092      | 71.68         | 0.0168       | 0.01993     | 0.03992        | 0.8805                 | 0.006312     | 550.83 | -230179.250474 |
| AVAXUSDT      | 0.0004552     | 0.001416    | 0.06613      | 48.23         | 0.01477      | 0.0146      | 0.06969        | 0.9131                 | 0.004721     | 791.0  | -230179.250455 |
| FLMUSDT       | 0.0004246     | 0.0006384   | 0.06293      | 61.53         | 0.01948      | 0.01805     | 0.05443        | 0.9262                 | 0.006212     | 791.0  | -230179.250425 |
| DARUSDT       | 0.0003938     | 0.0006523   | 0.02343      | 41.38         | 0.01185      | 0.01087     | 0.02808        | 0.96                   | 0.001575     | 427.85 | -230179.250394 |
| XEMUSDT       | 0.0003676     | 0.0007425   | 0.02037      | 70.65         | 0.01366      | 0.0135      | 0.07674        | 0.9061                 | 0.00321      | 791.0  | -230179.250368 |
| SXPUSDT       | 0.0003299     | 0.0007874   | 0.02415      | 57.03         | 0.01456      | 0.01375     | 0.08661        | 0.9264                 | 0.003123     | 791.0  | -230179.25033  |
| DYDXUSDT      | 0.0003287     | 0.0009488   | 0.02216      | 54.53         | 0.01512      | 0.01253     | 0.04957        | 0.9731                 | 0.001178     | 658.85 | -230179.250329 |
| KSMUSDT       | 0.0003254     | 0.001057    | 0.04231      | 49.43         | 0.01743      | 0.01538     | 0.08808        | 0.9137                 | 0.00359      | 791.0  | -230179.250325 |
| LPTUSDT       | 0.0002953     | 0.0004997   | 0.03165      | 66.35         | 0.01819      | 0.01607     | 0.04217        | 0.9392                 | 0.002539     | 596.85 | -230179.250295 |
| 1000XECUSDT   | 0.0001976     | 0.0004287   | 0.04534      | 46.53         | 0.01524      | 0.01662     | 0.06096        | 0.8713                 | 0.005055     | 651.85 | -230179.250198 |
| ROSEUSDT      | 0.0001898     | 0.0002873   | 0.01437      | 69.55         | 0.01764      | 0.01628     | 0.05899        | 0.9415                 | 0.002079     | 546.85 | -230179.25019  |
| JOEUSDT       | 0.0006151     | 0.0008956   | 0.0784       | 40.18         | 0.0162       | 0.01904     | 0.0526         | 0.9378                 | 0.008577     | 93.49  | -230179.21665  |
| AXSUSDT       | 0.0002609     | 0.0008775   | 0.04335      | 90.72         | 0.0201       | 0.01694     | 0.09104        | 0.9472                 | 0.002456     | 791.0  | -230179.146118 |
| GTCUSDT       | 0.0001451     | 0.0003515   | 0.05199      | 59.93         | 0.02374      | 0.02043     | 0.09763        | 0.929                  | 0.006425     | 749.85 | -230171.229497 |
| IOTXUSDT      | 0.0007067     | 0.000822    | 0.07933      | 68.87         | 0.0179       | 0.02225     | 0.06155        | 0.8811                 | 0.008798     | 687.85 | -230156.70756  |
| GALAUSDT      | 0.0002217     | 0.0003261   | 0.03084      | 91.92         | 0.0209       | 0.02491     | 0.09474        | 0.8684                 | 0.007889     | 650.85 | -230129.234019 |
| BAKEUSDT      | 0.0002233     | 0.0003403   | 0.042        | 58.03         | 0.02215      | 0.02518     | 0.0971         | 0.8595                 | 0.008283     | 772.71 | -230125.329492 |
| C98USDT       | 0.0008079     | 0.0009595   | 0.09492      | 53.55         | 0.02323      | 0.02858     | 0.07932        | 0.8594                 | 0.0127       | 675.85 | -230090.03824  |
| GMTUSDT       | 0.000437      | 0.0008327   | 0.1525       | 76.47         | 0.03294      | 0.05505     | 0.1878         | 0.862                  | 0.02192      | 472.83 | -221033.502275 |
| KLAYUSDT      | 0.0001992     | 0.0004504   | 0.04225      | 55.2          | 0.01498      | 0.01831     | 0.2512         | 0.8925                 | 0.007302     | 626.85 | -215063.734319 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| MAVUSDT       | 0.01057       | 0.005497    | 0.01268      | 13.83         | 0.01297      | 0.01396     | 0.0            | 0.9999                 | 4.765e-05    | 1.5    | -230179.260568 |
| IDEXUSDT      | 0.004697      | 0.001694    | 0.06682      | 41.58         | 0.01375      | 0.01072     | 0.03187        | 0.9954                 | 0.0006098    | 58.5   | -230179.254697 |
| 1000FLOKIUSDT | 0.004529      | 0.001693    | 0.06537      | 38.08         | 0.01286      | 0.01129     | 0.02935        | 0.9902                 | 0.001024     | 55.31  | -230179.254529 |
| BLURUSDT      | 0.003309      | 0.002047    | 0.0526       | 50.88         | 0.013        | 0.01073     | 0.02316        | 0.9973                 | 0.0003822    | 63.5   | -230179.253309 |
| TRUUSDT       | 0.003245      | 0.002698    | 0.04832      | 21.55         | 0.008204     | 0.01446     | 0.0326         | 0.9676                 | 0.002299     | 115.5  | -230179.253245 |
| AGIXUSDT      | 0.003217      | 0.002732    | 0.06341      | 81.87         | 0.016        | 0.01372     | 0.02115        | 0.975                  | 0.001571     | 134.4  | -230179.253217 |
| RDNTUSDT      | 0.002436      | 0.001828    | 0.06884      | 41.93         | 0.01485      | 0.01368     | 0.00863        | 0.9864                 | 0.00131      | 86.5   | -230179.252436 |
| HFTUSDT       | 0.002204      | 0.001202    | 0.04925      | 49.9          | 0.01304      | 0.01042     | 0.05593        | 0.9966                 | 0.000378     | 85.5   | -230179.252204 |
| ASTRUSDT      | 0.002203      | 0.001915    | 0.0723       | 84.02         | 0.009098     | 0.009084    | 0.0105         | 0.9922                 | 0.0008629    | 136.89 | -230179.252203 |
| LITUSDT       | 0.002109      | 0.002026    | 0.06894      | 78.67         | 0.01648      | 0.01695     | 0.03201        | 0.9678                 | 0.002036     | 791.0  | -230179.252109 |
| LEVERUSDT     | 0.002105      | 0.001726    | 0.06412      | 46.4          | 0.007279     | 0.007156    | 0.00102        | 0.9964                 | 0.0003308    | 92.49  | -230179.252105 |
| SSVUSDT       | 0.002103      | 0.002122    | 0.06017      | 80.53         | 0.01285      | 0.01079     | 0.01394        | 0.9844                 | 0.001112     | 126.5  | -230179.252103 |
| UMAUSDT       | 0.001993      | 0.001084    | 0.02772      | 42.45         | 0.00822      | 0.006291    | 0.07284        | 0.9979                 | 0.0002322    | 51.48  | -230179.251993 |
| ACHUSDT       | 0.001978      | 0.002532    | 0.06312      | 75.02         | 0.0155       | 0.01169     | 0.02255        | 0.9895                 | 0.0008687    | 128.39 | -230179.251978 |
| RLCUSDT       | 0.001942      | 0.001974    | 0.07009      | 80.43         | 0.01508      | 0.0157      | 0.02585        | 0.9799                 | 0.001285     | 791.0  | -230179.251942 |
| SFPUSDT       | 0.001914      | 0.001931    | 0.07472      | 85.33         | 0.01367      | 0.01931     | 0.007419       | 0.9378                 | 0.002094     | 791.0  | -230179.251914 |
| HIGHUSDT      | 0.001871      | 0.002621    | 0.05668      | 62.83         | 0.01337      | 0.01055     | 0.009068       | 0.9877                 | 0.0009524    | 143.89 | -230179.251871 |
| KEYUSDT       | 0.001845      | 0.003389    | 0.06808      | 19.02         | 0.00996      | 0.0157      | 0.03971        | 0.9809                 | 0.002306     | 37.5   | -230179.251845 |
| ALICEUSDT     | 0.001818      | 0.001937    | 0.06989      | 64.15         | 0.0157       | 0.01651     | 0.01071        | 0.9827                 | 0.001112     | 791.0  | -230179.251818 |
| JASMYUSDT     | 0.001815      | 0.002223    | 0.06069      | 82.17         | 0.01094      | 0.01272     | 0.009765       | 0.9759                 | 0.001463     | 436.85 | -230179.251815 |
| AMBUSDT       | 0.00181       | 0.001758    | 0.02878      | 49.17         | 0.008986     | 0.007742    | 0.002463       | 0.9975                 | 0.0002255    | 92.5   | -230179.25181  |
| CHRUSDT       | 0.001783      | 0.002385    | 0.07454      | 83.43         | 0.01391      | 0.01566     | 0.009262       | 0.9649                 | 0.001882     | 791.0  | -230179.251783 |
| CHZUSDT       | 0.001778      | 0.002384    | 0.07482      | 69.17         | 0.01261      | 0.01947     | 0.0193         | 0.9592                 | 0.002844     | 791.0  | -230179.251778 |
| OCEANUSDT     | 0.001776      | 0.002157    | 0.06923      | 53.82         | 0.01207      | 0.01365     | 0.04467        | 0.9643                 | 0.002023     | 791.0  | -230179.251776 |
| SKLUSDT       | 0.001771      | 0.002084    | 0.06329      | 85.95         | 0.01526      | 0.01688     | 0.01465        | 0.9394                 | 0.002178     | 791.0  | -230179.251771 |
| PHBUSDT       | 0.001762      | 0.001478    | 0.04733      | 80.05         | 0.01797      | 0.01716     | 0.03712        | 0.9929                 | 0.0005949    | 134.39 | -230179.251762 |
| DOGEUSDT      | 0.001756      | 0.001822    | 0.0728       | 48.78         | 0.007577     | 0.009817    | 0.004497       | 0.9783                 | 0.00105      | 791.0  | -230179.251756 |
| RENUSDT       | 0.001754      | 0.001678    | 0.06885      | 78.65         | 0.01851      | 0.01812     | 0.04746        | 0.9535                 | 0.002292     | 791.0  | -230179.251754 |
| BNXUSDT       | 0.001746      | 0.00203     | 0.05239      | 74.8          | 0.01171      | 0.01105     | 0.004081       | 0.9934                 | 0.00054      | 128.38 | -230179.251746 |
| TUSDT         | 0.001732      | 0.0014      | 0.05967      | 51.43         | 0.01065      | 0.01381     | 0.01716        | 0.9775                 | 0.001673     | 149.46 | -230179.251732 |
| NKNUSDT       | 0.001714      | 0.002533    | 0.07497      | 65.18         | 0.01672      | 0.01887     | 0.05094        | 0.946                  | 0.003039     | 791.0  | -230179.251714 |
| ARBUSDT       | 0.0017        | 0.001136    | 0.07125      | 52.13         | 0.01635      | 0.01627     | 0.02013        | 0.9898                 | 0.001209     | 99.37  | -230179.2517   |
| LQTYUSDT      | 0.001677      | 0.002103    | 0.04398      | 91.13         | 0.01315      | 0.01301     | 0.008693       | 0.9771                 | 0.00164      | 112.5  | -230179.251677 |
| STORJUSDT     | 0.001671      | 0.001954    | 0.07444      | 76.77         | 0.01391      | 0.01868     | 0.01412        | 0.9623                 | 0.00255      | 791.0  | -230179.251671 |
| MINAUSDT      | 0.001666      | 0.001759    | 0.06376      | 76.72         | 0.01319      | 0.01263     | 0.02838        | 0.9893                 | 0.0008537    | 143.54 | -230179.251666 |
| CELRUSDT      | 0.001665      | 0.002271    | 0.06449      | 54.18         | 0.01152      | 0.01273     | 0.01559        | 0.9702                 | 0.001703     | 791.0  | -230179.251665 |
| OGNUSDT       | 0.001663      | 0.001844    | 0.07094      | 65.03         | 0.01492      | 0.01743     | 0.01594        | 0.9555                 | 0.002062     | 791.0  | -230179.251663 |
| CTKUSDT       | 0.001653      | 0.001776    | 0.07447      | 56.47         | 0.0128       | 0.01505     | 0.01889        | 0.9479                 | 0.001803     | 791.0  | -230179.251653 |
| GALUSDT       | 0.001649      | 0.002282    | 0.0684       | 63.73         | 0.01343      | 0.01605     | 0.01542        | 0.9705                 | 0.001941     | 421.41 | -230179.251649 |
| 1000LUNCUSDT  | 0.001626      | 0.001293    | 0.04137      | 52.48         | 0.01143      | 0.01513     | 0.03554        | 0.9646                 | 0.001984     | 294.46 | -230179.251626 |
| ANKRUSDT      | 0.001602      | 0.002024    | 0.06755      | 82.63         | 0.01333      | 0.01758     | 0.02781        | 0.953                  | 0.002505     | 791.0  | -230179.251602 |
| RADUSDT       | 0.001593      | 0.001854    | 0.03968      | 37.67         | 0.01102      | 0.01214     | 0.03313        | 0.9975                 | 0.0003004    | 51.5   | -230179.251593 |
| GMXUSDT       | 0.001591      | 0.001289    | 0.0687       | 61.77         | 0.01214      | 0.01118     | 0.01278        | 0.9956                 | 0.0004778    | 133.39 | -230179.251591 |
| RNDRUSDT      | 0.001585      | 0.00153     | 0.04167      | 47.9          | 0.01857      | 0.0175      | 0.04533        | 0.9865                 | 0.0008587    | 147.89 | -230179.251585 |
| COMBOUSDT     | 0.001545      | 0.002845    | 0.04501      | 41.93         | 0.01005      | 0.008121    | 0.01061        | 0.9939                 | 0.0008214    | 28.5   | -230179.251545 |
| NEOUSDT       | 0.001543      | 0.001509    | 0.07467      | 55.5          | 0.01442      | 0.01418     | 0.0364         | 0.9727                 | 0.001549     | 791.0  | -230179.251543 |
| TLMUSDT       | 0.001543      | 0.00115     | 0.05716      | 39.35         | 0.0088       | 0.008411    | 0.01887        | 0.9948                 | 0.0004641    | 92.48  | -230179.251543 |
| EDUUSDT       | 0.001534      | 0.002807    | 0.06001      | 50.87         | 0.01115      | 0.01452     | 0.02223        | 0.9809                 | 0.002047     | 61.5   | -230179.251534 |
| LUNA2USDT     | 0.001533      | 0.002201    | 0.0382       | 23.8          | 0.005526     | 0.006555    | 0.03081        | 0.9856                 | 0.0007719    | 293.87 | -230179.251533 |
| BLZUSDT       | 0.001497      | 0.001587    | 0.06887      | 72.72         | 0.01782      | 0.01887     | 0.01899        | 0.9178                 | 0.002238     | 791.0  | -230179.251497 |
| FXSUSDT       | 0.001471      | 0.001259    | 0.06611      | 78.45         | 0.01857      | 0.01756     | 0.01186        | 0.9916                 | 0.0009341    | 161.87 | -230179.251471 |
| FETUSDT       | 0.001465      | 0.001533    | 0.06792      | 41.68         | 0.01775      | 0.01752     | 0.05068        | 0.9722                 | 0.002038     | 164.89 | -230179.251465 |
| XRPUSDT       | 0.001462      | 0.001637    | 0.07015      | 76.97         | 0.009318     | 0.01513     | 0.02137        | 0.9644                 | 0.002122     | 791.0  | -230179.251462 |
| CRVUSDT       | 0.001452      | 0.001794    | 0.06779      | 67.55         | 0.01453      | 0.01712     | 0.02492        | 0.9546                 | 0.002283     | 791.0  | -230179.251452 |
| ARPAUSDT      | 0.001449      | 0.001295    | 0.06863      | 76.97         | 0.01619      | 0.01953     | 0.05126        | 0.9344                 | 0.002679     | 619.85 | -230179.251449 |
| GRTUSDT       | 0.001448      | 0.001878    | 0.06797      | 49.4          | 0.01595      | 0.01774     | 0.05612        | 0.9479                 | 0.002674     | 791.0  | -230179.251448 |
| OMGUSDT       | 0.001442      | 0.001743    | 0.07241      | 80.08         | 0.01227      | 0.01837     | 0.02333        | 0.9495                 | 0.003072     | 791.0  | -230179.251442 |
| SUSHIUSDT     | 0.001436      | 0.002127    | 0.07488      | 59.37         | 0.01259      | 0.01647     | 0.03778        | 0.9508                 | 0.002319     | 791.0  | -230179.251436 |
| ONTUSDT       | 0.001434      | 0.001388    | 0.06979      | 83.17         | 0.01417      | 0.01384     | 0.02584        | 0.9781                 | 0.001291     | 791.0  | -230179.251434 |
| BATUSDT       | 0.001433      | 0.001354    | 0.07349      | 59.77         | 0.01509      | 0.01715     | 0.06234        | 0.9591                 | 0.002174     | 791.0  | -230179.251433 |
| TRBUSDT       | 0.001408      | 0.00176     | 0.06294      | 58.85         | 0.01542      | 0.01531     | 0.01651        | 0.9737                 | 0.001387     | 791.0  | -230179.251408 |
| TOMOUSDT      | 0.001407      | 0.001231    | 0.06853      | 68.75         | 0.01469      | 0.01975     | 0.04486        | 0.9602                 | 0.002968     | 791.0  | -230179.251407 |
| ZRXUSDT       | 0.001404      | 0.001941    | 0.07387      | 73.87         | 0.01409      | 0.01578     | 0.0208         | 0.9535                 | 0.002048     | 791.0  | -230179.251404 |
| REEFUSDT      | 0.001398      | 0.001669    | 0.06901      | 85.78         | 0.01333      | 0.01251     | 0.007424       | 0.9835                 | 0.001086     | 791.0  | -230179.251398 |
| ENSUSDT       | 0.001389      | 0.001606    | 0.0659       | 82.45         | 0.01742      | 0.01827     | 0.04002        | 0.9891                 | 0.0006703    | 577.85 | -230179.251389 |
| 1INCHUSDT     | 0.001384      | 0.001576    | 0.06585      | 75.27         | 0.01613      | 0.01673     | 0.04299        | 0.9768                 | 0.001524     | 791.0  | -230179.251384 |
| HOOKUSDT      | 0.001381      | 0.002015    | 0.06287      | 55.27         | 0.01399      | 0.01425     | 0.01281        | 0.9808                 | 0.001681     | 158.87 | -230179.251381 |
| CKBUSDT       | 0.001372      | 0.001577    | 0.05026      | 56.37         | 0.008864     | 0.007632    | 0.002625       | 0.9938                 | 0.0004975    | 122.5  | -230179.251372 |
| ZENUSDT       | 0.00137       | 0.001802    | 0.0697       | 61.85         | 0.01219      | 0.01243     | 0.02705        | 0.9652                 | 0.001433     | 791.0  | -230179.25137  |
| 1000PEPEUSDT  | 0.001352      | 0.001194    | 0.01555      | 58.9          | 0.01392      | 0.01214     | 0.007676       | 0.9971                 | 0.0003263    | 56.31  | -230179.251352 |
| HOTUSDT       | 0.001341      | 0.001377    | 0.069        | 38.93         | 0.0119       | 0.01246     | 0.0495         | 0.9786                 | 0.001019     | 791.0  | -230179.251341 |
| ALPHAUSDT     | 0.001337      | 0.001452    | 0.06892      | 79.88         | 0.01866      | 0.01863     | 0.05258        | 0.951                  | 0.002586     | 791.0  | -230179.251337 |
| ENJUSDT       | 0.001337      | 0.001668    | 0.07112      | 75.95         | 0.01601      | 0.01746     | 0.02672        | 0.9707                 | 0.002414     | 791.0  | -230179.251337 |
| WOOUSDT       | 0.001331      | 0.001791    | 0.07194      | 44.05         | 0.01086      | 0.01097     | 0.01907        | 0.9832                 | 0.001437     | 448.85 | -230179.251331 |
| SNXUSDT       | 0.001327      | 0.001523    | 0.06598      | 75.8          | 0.01733      | 0.01919     | 0.02759        | 0.9637                 | 0.002328     | 791.0  | -230179.251327 |
| COTIUSDT      | 0.001325      | 0.001593    | 0.07263      | 67.95         | 0.01428      | 0.0144      | 0.01632        | 0.9742                 | 0.001574     | 791.0  | -230179.251325 |
| FLMUSDT       | 0.001298      | 0.001359    | 0.06929      | 83.85         | 0.01714      | 0.01863     | 0.02805        | 0.9222                 | 0.002464     | 791.0  | -230179.251298 |
| HBARUSDT      | 0.001294      | 0.002223    | 0.07318      | 58.8          | 0.007954     | 0.01184     | 0.04753        | 0.961                  | 0.001848     | 791.0  | -230179.251294 |
| MTLUSDT       | 0.001291      | 0.001251    | 0.06896      | 54.82         | 0.01775      | 0.01918     | 0.07361        | 0.9507                 | 0.002689     | 791.0  | -230179.251291 |
| ICXUSDT       | 0.001276      | 0.001286    | 0.06972      | 68.3          | 0.0159       | 0.01866     | 0.02524        | 0.9445                 | 0.00246      | 791.0  | -230179.251276 |
| ONEUSDT       | 0.001269      | 0.001589    | 0.06598      | 79.0          | 0.01524      | 0.01992     | 0.04322        | 0.9584                 | 0.002737     | 791.0  | -230179.251269 |
| STMXUSDT      | 0.001258      | 0.001892    | 0.06583      | 71.47         | 0.01014      | 0.01212     | 0.00751        | 0.9706                 | 0.001659     | 791.0  | -230179.251258 |
| LRCUSDT       | 0.001244      | 0.001479    | 0.07263      | 47.83         | 0.01661      | 0.01925     | 0.0634         | 0.9514                 | 0.002373     | 791.0  | -230179.251244 |
| VETUSDT       | 0.001241      | 0.00129     | 0.06233      | 78.8          | 0.01427      | 0.01413     | 0.04938        | 0.9855                 | 0.0007641    | 791.0  | -230179.251241 |
| JOEUSDT       | 0.001235      | 0.0009756   | 0.05298      | 69.03         | 0.01672      | 0.01544     | 0.02129        | 0.9911                 | 0.0008873    | 93.49  | -230179.251235 |
| SPELLUSDT     | 0.001225      | 0.001298    | 0.07332      | 80.1          | 0.01072      | 0.01584     | 0.03613        | 0.9721                 | 0.002378     | 297.5  | -230179.251225 |
| IOTXUSDT      | 0.001219      | 0.00138     | 0.07036      | 71.67         | 0.01626      | 0.01956     | 0.06527        | 0.965                  | 0.002581     | 687.85 | -230179.251219 |
| KAVAUSDT      | 0.001217      | 0.001354    | 0.06975      | 57.43         | 0.01523      | 0.01974     | 0.04768        | 0.9416                 | 0.003142     | 791.0  | -230179.251217 |
| RSRUSDT       | 0.001201      | 0.001407    | 0.07095      | 79.43         | 0.01853      | 0.01961     | 0.02745        | 0.9592                 | 0.002677     | 791.0  | -230179.251201 |
| COMPUSDT      | 0.001185      | 0.001125    | 0.07204      | 59.05         | 0.01758      | 0.01879     | 0.07189        | 0.9574                 | 0.002163     | 791.0  | -230179.251185 |
| IOSTUSDT      | 0.001185      | 0.001237    | 0.06404      | 88.32         | 0.01233      | 0.01734     | 0.02657        | 0.9595                 | 0.00251      | 791.0  | -230179.251185 |
| 1000XECUSDT   | 0.001171      | 0.00142     | 0.07106      | 71.65         | 0.009969     | 0.01858     | 0.03552        | 0.9213                 | 0.003182     | 651.85 | -230179.251171 |
| IDUSDT        | 0.00117       | 0.001286    | 0.04616      | 59.48         | 0.0143       | 0.01347     | 0.0253         | 0.9905                 | 0.0009792    | 99.39  | -230179.25117  |
| XEMUSDT       | 0.001168      | 0.001432    | 0.06763      | 64.92         | 0.0098       | 0.01483     | 0.02652        | 0.9568                 | 0.002416     | 791.0  | -230179.251168 |
| THETAUSDT     | 0.001159      | 0.001904    | 0.06967      | 78.42         | 0.01309      | 0.01163     | 0.03192        | 0.9759                 | 0.001398     | 791.0  | -230179.251159 |
| DENTUSDT      | 0.001151      | 0.001187    | 0.06901      | 72.0          | 0.0158       | 0.01824     | 0.03169        | 0.9624                 | 0.002308     | 791.0  | -230179.251151 |
| API3USDT      | 0.001148      | 0.001281    | 0.06346      | 93.72         | 0.01382      | 0.01605     | 0.01693        | 0.9698                 | 0.001812     | 493.85 | -230179.251148 |
| DGBUSDT       | 0.001144      | 0.001451    | 0.07111      | 77.58         | 0.01365      | 0.01265     | 0.02627        | 0.9746                 | 0.001346     | 791.0  | -230179.251144 |
| IMXUSDT       | 0.001141      | 0.001408    | 0.06077      | 88.72         | 0.01851      | 0.01783     | 0.01371        | 0.9812                 | 0.001294     | 504.85 | -230179.251141 |
| MATICUSDT     | 0.001131      | 0.001443    | 0.06939      | 78.78         | 0.01558      | 0.01867     | 0.03967        | 0.9691                 | 0.002017     | 791.0  | -230179.251131 |
| DUSKUSDT      | 0.001125      | 0.001397    | 0.05055      | 82.08         | 0.01494      | 0.01414     | 0.01544        | 0.9821                 | 0.000955     | 539.85 | -230179.251125 |
| KNCUSDT       | 0.001114      | 0.001258    | 0.06968      | 54.2          | 0.01686      | 0.01694     | 0.03231        | 0.9769                 | 0.001468     | 791.0  | -230179.251114 |
| DYDXUSDT      | 0.00111       | 0.001237    | 0.04755      | 50.35         | 0.01352      | 0.01309     | 0.01736        | 0.9866                 | 0.0007942    | 658.85 | -230179.25111  |
| FTMUSDT       | 0.001103      | 0.001624    | 0.0623       | 75.72         | 0.01902      | 0.01872     | 0.02658        | 0.9661                 | 0.001973     | 791.0  | -230179.251103 |
| QTUMUSDT      | 0.001098      | 0.001201    | 0.07332      | 63.48         | 0.01647      | 0.01799     | 0.05753        | 0.9588                 | 0.002126     | 791.0  | -230179.251098 |
| DASHUSDT      | 0.001095      | 0.001037    | 0.06705      | 53.75         | 0.0169       | 0.01603     | 0.05803        | 0.98                   | 0.001041     | 791.0  | -230179.251095 |
| XTZUSDT       | 0.001092      | 0.00157     | 0.06965      | 58.05         | 0.01295      | 0.01248     | 0.01317        | 0.9683                 | 0.001451     | 791.0  | -230179.251092 |
| ALGOUSDT      | 0.001087      | 0.001988    | 0.07116      | 66.85         | 0.01045      | 0.01213     | 0.06169        | 0.9596                 | 0.001813     | 791.0  | -230179.251087 |
| CELOUSDT      | 0.001086      | 0.001231    | 0.06805      | 56.97         | 0.01513      | 0.01634     | 0.04961        | 0.967                  | 0.002111     | 641.85 | -230179.251086 |
| ZECUSDT       | 0.001085      | 0.00136     | 0.07191      | 64.08         | 0.01179      | 0.0152      | 0.02167        | 0.9701                 | 0.002044     | 791.0  | -230179.251085 |
| FILUSDT       | 0.001083      | 0.001288    | 0.07278      | 86.27         | 0.01634      | 0.0187      | 0.0239         | 0.9606                 | 0.002111     | 791.0  | -230179.251083 |
| FLOWUSDT      | 0.001074      | 0.001206    | 0.04785      | 91.07         | 0.01283      | 0.0131      | 0.02505        | 0.9841                 | 0.0007925    | 505.85 | -230179.251074 |
| NEARUSDT      | 0.001032      | 0.001675    | 0.06571      | 81.48         | 0.01623      | 0.01836     | 0.0452         | 0.9666                 | 0.002187     | 791.0  | -230179.251032 |
| LINKUSDT      | 0.0009768     | 0.001415    | 0.06849      | 75.95         | 0.01118      | 0.01117     | 0.02549        | 0.9704                 | 0.001396     | 791.0  | -230179.250977 |
| SANDUSDT      | 0.000937      | 0.001205    | 0.05959      | 55.9          | 0.01474      | 0.01926     | 0.04685        | 0.955                  | 0.00253      | 791.0  | -230179.250937 |
| BELUSDT       | 0.0009189     | 0.001167    | 0.04665      | 65.38         | 0.01885      | 0.01965     | 0.03567        | 0.9352                 | 0.002251     | 791.0  | -230179.250919 |
| XLMUSDT       | 0.0009078     | 0.001005    | 0.06965      | 46.55         | 0.01008      | 0.01117     | 0.02079        | 0.9757                 | 0.001431     | 791.0  | -230179.250908 |
| TRXUSDT       | 0.0008826     | 0.0008261   | 0.07128      | 65.7          | 0.009621     | 0.009665    | 0.05037        | 0.9826                 | 0.0007849    | 791.0  | -230179.250883 |
| DOTUSDT       | 0.0008646     | 0.0009985   | 0.07413      | 80.08         | 0.01558      | 0.0174      | 0.02959        | 0.9637                 | 0.001951     | 791.0  | -230179.250865 |
| EOSUSDT       | 0.0008531     | 0.001183    | 0.07457      | 77.23         | 0.01111      | 0.01403     | 0.01935        | 0.9545                 | 0.002051     | 791.0  | -230179.250853 |
