,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1619827202000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20544,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
1,1619830802000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20845,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
2,1619834402000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21037,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
3,1619838002000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
4,1619841602000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20859,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
5,1619845202000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20778,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
6,1619848802000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20949,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
7,1619852402000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20894,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
8,1619856002000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20776,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
9,1619859602000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20536,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
10,1619863202000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20431,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
11,1619866802000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
12,1619870402000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
