# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| KAVAUSDT      | 0.0003317     | 0.0006315   | 0.03157      | 78.48         | 0.01662      | 0.01538     | 0.08546        | 0.9153                 | 0.004689     | 790.96 | -240179.250332 |
| ARUSDT        | 0.0003173     | 0.001092    | 0.04829      | 72.63         | 0.01293      | 0.01447     | 0.05461        | 0.9141                 | 0.004659     | 640.83 | -240179.250317 |
| KSMUSDT       | 0.0002987     | 0.0008982   | 0.03208      | 75.07         | 0.01687      | 0.01324     | 0.08717        | 0.927                  | 0.002576     | 790.96 | -240179.250299 |
| PEOPLEUSDT    | 0.0002544     | 0.0004402   | 0.01337      | 93.33         | 0.0164       | 0.01362     | 0.0            | 0.9718                 | 0.001256     | 553.79 | -240179.250254 |
| JOEUSDT       | 0.0002475     | 0.0005059   | 0.02347      | 53.98         | 0.01689      | 0.01294     | 0.0            | 0.9671                 | 0.002491     | 93.46  | -240179.250247 |
| WOOUSDT       | 0.0002431     | 0.000368    | 0.01647      | 64.33         | 0.01486      | 0.01098     | 0.01678        | 0.9724                 | 0.001391     | 448.83 | -240179.250243 |
| FLMUSDT       | 0.0002397     | 0.0003606   | 0.0129       | 85.85         | 0.0178       | 0.01394     | 0.0            | 0.967                  | 0.001131     | 790.96 | -240179.25024  |
| 1000XECUSDT   | 0.0001737     | 0.0003069   | 0.01269      | 83.22         | 0.01457      | 0.01111     | 0.005778       | 0.9668                 | 0.001107     | 651.83 | -240179.250174 |
| USDCUSDT      | 7.733e-08     | 7.733e-07   | 0.01057      | 56.05         | 0.001878     | 0.0008856   | 0.0            | 1.0                    | 7.055e-06    | 110.25 | -240179.25     |
| C98USDT       | 4.899e-05     | 0.0007269   | 0.03334      | 93.23         | 0.01913      | 0.02133     | 0.09163        | 0.9025                 | 0.006945     | 675.83 | -240165.964718 |
| TUSDT         | 0.0002983     | 0.0003244   | 0.02028      | 96.3          | 0.0161       | 0.01169     | 0.0            | 0.9885                 | 0.0008267    | 149.42 | -240149.250298 |
| LPTUSDT       | 0.0001979     | 0.0003224   | 0.0256       | 71.32         | 0.01557      | 0.01243     | 0.1011         | 0.9516                 | 0.002851     | 596.83 | -240070.865003 |
| API3USDT      | 1.83e-05      | 0.0007982   | 0.05642      | 91.12         | 0.01753      | 0.0166      | 0.1019         | 0.929                  | 0.005794     | 493.83 | -239990.604263 |
| ANTUSDT       | 0.0002828     | 0.0004778   | 0.01789      | 104.1         | 0.01583      | 0.01183     | 0.0            | 0.9575                 | 0.001412     | 550.79 | -239370.916949 |
| DARUSDT       | 8.468e-05     | 0.000892    | 0.01998      | 104.1         | 0.01271      | 0.01148     | 0.08132        | 0.9447                 | 0.002903     | 427.83 | -239369.250085 |
| ROSEUSDT      | 0.0003807     | 0.0005129   | 0.02568      | 105.2         | 0.01612      | 0.01475     | 0.08447        | 0.9275                 | 0.004332     | 546.83 | -239254.250381 |
| APTUSDT       | 0.0006282     | 0.0009163   | 0.04958      | 111.5         | 0.01524      | 0.01338     | 0.01307        | 0.9384                 | 0.004412     | 254.88 | -238625.917295 |
| MASKUSDT      | 0.0003226     | 0.0004311   | 0.02115      | 92.55         | 0.01942      | 0.01656     | 0.1222         | 0.9531                 | 0.00242      | 672.83 | -237956.826701 |
| JASMYUSDT     | 0.0004528     | 0.0006026   | 0.01732      | 118.5         | 0.01481      | 0.01149     | 0.0            | 0.9697                 | 0.001214     | 436.83 | -237925.917119 |
| TRBUSDT       | 0.0002811     | 0.0005246   | 0.02642      | 113.4         | 0.01735      | 0.01601     | 0.1183         | 0.9308                 | 0.003405     | 790.96 | -236612.445217 |
| FLOWUSDT      | 0.0001982     | 0.0002462   | 0.01745      | 160.2         | 0.01903      | 0.01436     | 0.0            | 0.9835                 | 0.001112     | 505.83 | -233755.916865 |
| IOTXUSDT      | 0.0002459     | 0.0006982   | 0.05784      | 74.03         | 0.01835      | 0.01785     | 0.1671         | 0.9178                 | 0.006553     | 687.83 | -233465.586192 |
| GMTUSDT       | 0.0003142     | 0.000638    | 0.03257      | 92.6          | 0.01596      | 0.01236     | 0.2068         | 0.9605                 | 0.00254      | 472.79 | -229498.963787 |
| GTCUSDT       | 0.0006785     | 0.0009901   | 0.06145      | 167.4         | 0.01937      | 0.02197     | 0.1443         | 0.8786                 | 0.008823     | 749.83 | -228586.283736 |
| BAKEUSDT      | -0.0001303    | 0.000362    | 0.02905      | 83.05         | 0.01616      | 0.01222     | 0.4012         | 0.9453                 | 0.00248      | 772.67 | -210058.916718 |
| KLAYUSDT      | 0.000855      | 8.459e-05   | 0.1859       | 108.2         | 0.02875      | 0.06872     | 0.9121         | 0.7485                 | 0.02616      | 626.83 | -145617.349822 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| MAVUSDT       | 0.01206       | 0.007395    | 0.03689      | 4.333         | 0.01939      | 0.01526     | 0.0            | 0.9995                 | 0.0002799    | 1.46   | -230179.262055 |
| BLURUSDT      | 0.005302      | 0.00213     | 0.02656      | 50.35         | 0.01133      | 0.009459    | 0.0            | 0.9948                 | 0.0005071    | 63.46  | -230179.255302 |
| HIGHUSDT      | 0.004412      | 0.002887    | 0.04701      | 47.37         | 0.01083      | 0.01129     | 0.009292       | 0.9872                 | 0.0009205    | 143.88 | -230179.254412 |
| 1000FLOKIUSDT | 0.004174      | 0.002271    | 0.01897      | 42.17         | 0.006792     | 0.0063      | 0.0            | 0.9976                 | 0.0003614    | 55.29  | -230179.254174 |
| TRUUSDT       | 0.003824      | 0.002973    | 0.02609      | 80.7          | 0.008313     | 0.01748     | 0.05778        | 0.9646                 | 0.002443     | 115.46 | -230179.253824 |
| 1000PEPEUSDT  | 0.003764      | 0.003176    | 0.02349      | 58.52         | 0.01166      | 0.009796    | 0.0            | 0.9949                 | 0.0005539    | 56.29  | -230179.253764 |
| UMAUSDT       | 0.002918      | 0.001539    | 0.05254      | 84.4          | 0.01132      | 0.008738    | 0.0            | 0.9958                 | 0.0004995    | 51.46  | -230179.252918 |
| AMBUSDT       | 0.002853      | 0.00312     | 0.02774      | 74.58         | 0.006877     | 0.008024    | 0.0            | 0.9891                 | 0.0007988    | 92.46  | -230179.252853 |
| MINAUSDT      | 0.002777      | 0.002433    | 0.06394      | 94.05         | 0.009848     | 0.01271     | 0.01842        | 0.9835                 | 0.001675     | 143.5  | -230179.252777 |
| RDNTUSDT      | 0.002324      | 0.002365    | 0.05355      | 49.07         | 0.009163     | 0.006884    | 0.0            | 0.9967                 | 0.000341     | 86.46  | -230179.252324 |
| TOMOUSDT      | 0.002185      | 0.001076    | 0.03631      | 94.65         | 0.01704      | 0.01537     | 0.01866        | 0.9681                 | 0.001633     | 790.96 | -230179.252185 |
| KEYUSDT       | 0.002161      | 0.0044      | 0.06633      | 37.55         | 0.009301     | 0.01471     | 0.01358        | 0.9832                 | 0.002029     | 37.46  | -230179.252161 |
| COMBOUSDT     | 0.002048      | 0.002908    | 0.0523       | 58.73         | 0.01255      | 0.009027    | 0.0            | 0.9968                 | 0.0004855    | 28.46  | -230179.252048 |
| LQTYUSDT      | 0.002029      | 0.003079    | 0.03938      | 57.43         | 0.01261      | 0.009317    | 0.0            | 0.9964                 | 0.0003187    | 112.46 | -230179.252029 |
| AGIXUSDT      | 0.002003      | 0.002695    | 0.05473      | 46.2          | 0.009618     | 0.0085      | 0.0            | 0.9932                 | 0.000542     | 134.38 | -230179.252003 |
| BNXUSDT       | 0.001997      | 0.002788    | 0.02698      | 75.02         | 0.007216     | 0.007086    | 0.001314       | 0.9901                 | 0.0006512    | 128.38 | -230179.251997 |
| IDEXUSDT      | 0.001965      | 0.002127    | 0.05433      | 45.7          | 0.007758     | 0.007784    | 0.0            | 0.9929                 | 0.0007552    | 58.46  | -230179.251965 |
| OCEANUSDT     | 0.001901      | 0.002203    | 0.0735       | 70.22         | 0.01394      | 0.01651     | 0.09217        | 0.9658                 | 0.002486     | 790.96 | -230179.251901 |
| SSVUSDT       | 0.001882      | 0.002684    | 0.06874      | 83.55         | 0.009417     | 0.0107      | 0.01322        | 0.9881                 | 0.00135      | 126.46 | -230179.251882 |
| RADUSDT       | 0.001841      | 0.002473    | 0.04273      | 37.55         | 0.006136     | 0.005719    | 0.0            | 0.9966                 | 0.0004037    | 51.46  | -230179.251841 |
| ACHUSDT       | 0.001726      | 0.002947    | 0.03849      | 84.6          | 0.008672     | 0.007297    | 0.0001766      | 0.9932                 | 0.000497     | 128.38 | -230179.251726 |
| KAVAUSDT      | 0.001712      | 0.001715    | 0.06852      | 95.13         | 0.01712      | 0.01937     | 0.06657        | 0.9413                 | 0.002802     | 790.96 | -230179.251712 |
| JASMYUSDT     | 0.001695      | 0.0027      | 0.05676      | 64.62         | 0.007953     | 0.0101      | 0.01969        | 0.9723                 | 0.00142      | 436.83 | -230179.251695 |
| HOOKUSDT      | 0.001688      | 0.002707    | 0.07321      | 59.93         | 0.01229      | 0.01177     | 0.01804        | 0.9871                 | 0.001242     | 158.83 | -230179.251688 |
| EDUUSDT       | 0.001666      | 0.002089    | 0.0729       | 79.25         | 0.01767      | 0.0161      | 0.0            | 0.9907                 | 0.001063     | 61.46  | -230179.251666 |
| PHBUSDT       | 0.001622      | 0.001998    | 0.03802      | 81.9          | 0.0118       | 0.01185     | 0.01085        | 0.9821                 | 0.001329     | 134.38 | -230179.251622 |
| LEVERUSDT     | 0.001605      | 0.001685    | 0.02708      | 80.23         | 0.006334     | 0.005211    | 0.0            | 0.9955                 | 0.0003422    | 92.46  | -230179.251605 |
| ASTRUSDT      | 0.001569      | 0.001689    | 0.05349      | 82.9          | 0.009158     | 0.01233     | 0.04593        | 0.9811                 | 0.001658     | 136.88 | -230179.251569 |
| FETUSDT       | 0.001567      | 0.002409    | 0.0469       | 79.1          | 0.01352      | 0.01416     | 0.007107       | 0.9794                 | 0.001517     | 164.88 | -230179.251567 |
| LUNA2USDT     | 0.001536      | 0.002525    | 0.03057      | 67.07         | 0.006259     | 0.007434    | 0.0003605      | 0.9862                 | 0.0008211    | 293.83 | -230179.251536 |
| GALUSDT       | 0.001445      | 0.002999    | 0.07263      | 60.87         | 0.01134      | 0.01357     | 0.006064       | 0.9728                 | 0.001622     | 421.38 | -230179.251445 |
| HFTUSDT       | 0.001425      | 0.001286    | 0.04312      | 49.55         | 0.008886     | 0.006654    | 0.0            | 0.9964                 | 0.0003146    | 85.46  | -230179.251425 |
| FLMUSDT       | 0.00141       | 0.001057    | 0.04082      | 90.57         | 0.01957      | 0.0196      | 0.02233        | 0.9644                 | 0.001507     | 790.96 | -230179.25141  |
| OMGUSDT       | 0.001393      | 0.001441    | 0.05658      | 80.3          | 0.01134      | 0.01415     | 0.09117        | 0.9608                 | 0.002149     | 790.96 | -230179.251393 |
| GMXUSDT       | 0.00138       | 0.001124    | 0.05678      | 69.17         | 0.01334      | 0.01111     | 0.0            | 0.9955                 | 0.0004102    | 133.38 | -230179.25138  |
| MAGICUSDT     | 0.001357      | 0.002254    | 0.06789      | 93.32         | 0.01739      | 0.01724     | 0.02943        | 0.981                  | 0.001942     | 156.83 | -230179.251357 |
| RSRUSDT       | 0.001341      | 0.00216     | 0.06869      | 90.07         | 0.01549      | 0.01414     | 0.09424        | 0.9665                 | 0.001814     | 790.96 | -230179.251341 |
| IDUSDT        | 0.00133       | 0.001778    | 0.02824      | 59.95         | 0.01154      | 0.00978     | 0.0            | 0.9949                 | 0.0003914    | 99.38  | -230179.25133  |
| CHZUSDT       | 0.001304      | 0.002736    | 0.07258      | 63.33         | 0.008314     | 0.01193     | 0.04117        | 0.9681                 | 0.001733     | 790.96 | -230179.251304 |
| LITUSDT       | 0.001269      | 0.002059    | 0.07457      | 90.25         | 0.01682      | 0.01774     | 0.06929        | 0.9549                 | 0.002284     | 790.96 | -230179.251269 |
| CELRUSDT      | 0.001229      | 0.001983    | 0.04909      | 87.8          | 0.01294      | 0.01291     | 0.02182        | 0.973                  | 0.001477     | 790.96 | -230179.251229 |
| RENUSDT       | 0.001221      | 0.00143     | 0.03085      | 70.75         | 0.01463      | 0.01431     | 0.0653         | 0.9721                 | 0.001456     | 790.96 | -230179.251221 |
| NKNUSDT       | 0.001219      | 0.001781    | 0.06365      | 80.42         | 0.01518      | 0.01969     | 0.09247        | 0.9459                 | 0.002719     | 790.96 | -230179.251219 |
| 1000LUNCUSDT  | 0.001212      | 0.001714    | 0.04319      | 86.1          | 0.01035      | 0.01562     | 0.0474         | 0.963                  | 0.002385     | 294.42 | -230179.251212 |
| ZRXUSDT       | 0.001184      | 0.001613    | 0.06379      | 70.77         | 0.01396      | 0.01824     | 0.08315        | 0.9325                 | 0.002881     | 790.96 | -230179.251184 |
| ZENUSDT       | 0.001177      | 0.001928    | 0.07465      | 86.75         | 0.0129       | 0.01472     | 0.03057        | 0.9579                 | 0.001895     | 790.96 | -230179.251177 |
| MKRUSDT       | 0.001168      | 0.001439    | 0.06303      | 66.98         | 0.01063      | 0.01412     | 0.05386        | 0.9522                 | 0.00199      | 790.96 | -230179.251168 |
| NEOUSDT       | 0.001161      | 0.001274    | 0.07354      | 95.4          | 0.01481      | 0.01153     | 0.07055        | 0.9775                 | 0.001468     | 790.96 | -230179.251161 |
| FTMUSDT       | 0.001152      | 0.001996    | 0.05414      | 83.78         | 0.01691      | 0.01791     | 0.09713        | 0.9636                 | 0.002371     | 790.96 | -230179.251152 |
| TLMUSDT       | 0.001131      | 0.0008421   | 0.02299      | 72.5          | 0.006074     | 0.005104    | 0.0            | 0.9985                 | 0.000126     | 92.46  | -230179.251131 |
| TRBUSDT       | 0.001125      | 0.002122    | 0.04409      | 92.83         | 0.01843      | 0.01904     | 0.01605        | 0.9616                 | 0.002268     | 790.96 | -230179.251125 |
| REEFUSDT      | 0.001084      | 0.002037    | 0.07348      | 86.18         | 0.01285      | 0.01267     | 0.03185        | 0.9666                 | 0.00147      | 790.96 | -230179.251084 |
| CKBUSDT       | 0.001081      | 0.001648    | 0.04479      | 66.53         | 0.01159      | 0.00897     | 0.0            | 0.9959                 | 0.000366     | 122.46 | -230179.251081 |
| STMXUSDT      | 0.001077      | 0.001746    | 0.07225      | 95.78         | 0.01494      | 0.01671     | 0.05729        | 0.9547                 | 0.002401     | 790.96 | -230179.251077 |
| GRTUSDT       | 0.00107       | 0.001583    | 0.05851      | 90.55         | 0.0148       | 0.01404     | 0.02137        | 0.9825                 | 0.001191     | 790.96 | -230179.25107  |
| XEMUSDT       | 0.001058      | 0.001371    | 0.04656      | 85.37         | 0.01121      | 0.01228     | 0.05607        | 0.9669                 | 0.001617     | 790.96 | -230179.251058 |
| ANKRUSDT      | 0.001051      | 0.001566    | 0.05227      | 95.57         | 0.0139       | 0.01926     | 0.02988        | 0.9459                 | 0.002871     | 790.96 | -230179.251051 |
| ICPUSDT       | 0.001048      | 0.001358    | 0.05602      | 82.85         | 0.009342     | 0.007189    | 0.001296       | 0.9908                 | 0.0005603    | 276.88 | -230179.251048 |
| SPELLUSDT     | 0.001045      | 0.001663    | 0.04868      | 45.7          | 0.006718     | 0.00851     | 0.03584        | 0.9821                 | 0.001146     | 297.46 | -230179.251045 |
| SKLUSDT       | 0.001033      | 0.001865    | 0.05353      | 81.35         | 0.01461      | 0.01264     | 0.06244        | 0.9739                 | 0.001126     | 790.96 | -230179.251033 |
| OGNUSDT       | 0.001009      | 0.002198    | 0.05693      | 78.9          | 0.01227      | 0.01996     | 0.09038        | 0.9461                 | 0.003117     | 790.96 | -230179.251009 |
| STORJUSDT     | 0.0009957     | 0.001796    | 0.06582      | 94.98         | 0.01495      | 0.0169      | 0.07           | 0.959                  | 0.00235      | 790.96 | -230179.250996 |
| ONTUSDT       | 0.0009818     | 0.001161    | 0.06633      | 88.68         | 0.01262      | 0.013       | 0.03632        | 0.9798                 | 0.001466     | 790.96 | -230179.250982 |
| DGBUSDT       | 0.0009679     | 0.001864    | 0.07438      | 70.27         | 0.01021      | 0.0128      | 0.07308        | 0.9491                 | 0.001993     | 790.96 | -230179.250968 |
| RLCUSDT       | 0.0009633     | 0.001699    | 0.05953      | 89.2          | 0.01683      | 0.01313     | 0.02243        | 0.9769                 | 0.001314     | 790.96 | -230179.250963 |
| LDOUSDT       | 0.0009606     | 0.001438    | 0.0682       | 76.75         | 0.01647      | 0.01496     | 0.03011        | 0.978                  | 0.001603     | 281.46 | -230179.250961 |
| RNDRUSDT      | 0.0009575     | 0.0015      | 0.02597      | 22.87         | 0.01264      | 0.01074     | 0.05695        | 0.9875                 | 0.000827     | 147.88 | -230179.250957 |
| EOSUSDT       | 0.0009233     | 0.001396    | 0.07409      | 70.13         | 0.01115      | 0.01695     | 0.08136        | 0.9344                 | 0.002709     | 790.96 | -230179.250923 |
| LINKUSDT      | 0.0009202     | 0.001729    | 0.07442      | 87.92         | 0.01081      | 0.008741    | 0.05764        | 0.9833                 | 0.001002     | 790.96 | -230179.25092  |
| ENJUSDT       | 0.0008681     | 0.001577    | 0.07484      | 86.8          | 0.016        | 0.01742     | 0.09805        | 0.9686                 | 0.002656     | 790.96 | -230179.250868 |
| BLZUSDT       | 0.0008596     | 0.001552    | 0.05569      | 93.62         | 0.01787      | 0.01856     | 0.0584         | 0.9619                 | 0.002204     | 790.96 | -230179.25086  |
| ATOMUSDT      | 0.0008444     | 0.001971    | 0.07415      | 88.78         | 0.01293      | 0.01321     | 0.07572        | 0.9693                 | 0.001803     | 790.96 | -230179.250844 |
| FXSUSDT       | 0.0008246     | 0.001224    | 0.04851      | 94.85         | 0.01236      | 0.009834    | 0.03254        | 0.9897                 | 0.0008647    | 161.83 | -230179.250825 |
| COTIUSDT      | 0.0008194     | 0.00136     | 0.06046      | 90.03         | 0.01737      | 0.01956     | 0.082          | 0.9526                 | 0.002652     | 790.96 | -230179.250819 |
| HOTUSDT       | 0.0008167     | 0.001261    | 0.07171      | 94.75         | 0.0181       | 0.01763     | 0.07619        | 0.9745                 | 0.001496     | 790.96 | -230179.250817 |
| NEARUSDT      | 0.0008143     | 0.001605    | 0.07353      | 79.62         | 0.01796      | 0.01829     | 0.05227        | 0.9589                 | 0.002607     | 790.96 | -230179.250814 |
| ENSUSDT       | 0.00081       | 0.001731    | 0.04921      | 72.58         | 0.01271      | 0.01276     | 0.01144        | 0.9726                 | 0.001253     | 577.83 | -230179.25081  |
| ALGOUSDT      | 0.0008044     | 0.001559    | 0.07126      | 92.2          | 0.0132       | 0.01168     | 0.03041        | 0.9643                 | 0.001385     | 790.96 | -230179.250804 |
| DASHUSDT      | 0.0007964     | 0.00125     | 0.07442      | 92.73         | 0.01316      | 0.01235     | 0.05805        | 0.9768                 | 0.001418     | 790.96 | -230179.250796 |
| CFXUSDT       | 0.0007921     | 0.001205    | 0.02146      | 27.3          | 0.01227      | 0.01008     | 0.0            | 0.9965                 | 0.0002868    | 130.38 | -230179.250792 |
| DOGEUSDT      | 0.0007838     | 0.00143     | 0.03877      | 85.28         | 0.01013      | 0.01126     | 0.01352        | 0.9717                 | 0.001307     | 790.96 | -230179.250784 |
| IOSTUSDT      | 0.0007744     | 0.001296    | 0.05358      | 92.48         | 0.01229      | 0.01486     | 0.0712         | 0.9462                 | 0.002104     | 790.96 | -230179.250774 |
| SANDUSDT      | 0.000773      | 0.001749    | 0.04463      | 76.6          | 0.01595      | 0.01937     | 0.0547         | 0.9421                 | 0.002567     | 790.96 | -230179.250773 |
| ALPHAUSDT     | 0.0007703     | 0.0005243   | 0.02067      | 90.42         | 0.01894      | 0.01487     | 0.0174         | 0.9845                 | 0.0007033    | 790.96 | -230179.25077  |
| CTKUSDT       | 0.000766      | 0.00204     | 0.07436      | 95.62         | 0.01262      | 0.01784     | 0.038          | 0.9149                 | 0.003003     | 790.96 | -230179.250766 |
| ZECUSDT       | 0.0007644     | 0.001422    | 0.06802      | 94.63         | 0.01216      | 0.01184     | 0.02612        | 0.9771                 | 0.001309     | 790.96 | -230179.250764 |
| MANAUSDT      | 0.0007631     | 0.001467    | 0.05543      | 94.07         | 0.01568      | 0.01425     | 0.04924        | 0.9726                 | 0.001901     | 790.96 | -230179.250763 |
| ICXUSDT       | 0.0007607     | 0.0007373   | 0.04133      | 95.93         | 0.01832      | 0.01871     | 0.07477        | 0.9443                 | 0.001831     | 790.96 | -230179.250761 |
| THETAUSDT     | 0.0007501     | 0.001272    | 0.06674      | 78.18         | 0.01722      | 0.01828     | 0.08698        | 0.9641                 | 0.002431     | 790.96 | -230179.25075  |
| JOEUSDT       | 0.0007301     | 0.0006456   | 0.02852      | 53.43         | 0.01657      | 0.014       | 0.08878        | 0.9975                 | 0.0003102    | 93.46  | -230179.25073  |
| TUSDT         | 0.0007281     | 0.0005796   | 0.01704      | 77.78         | 0.01227      | 0.009502    | 0.0            | 0.9989                 | 9.895e-05    | 149.42 | -230179.250728 |
| ONEUSDT       | 0.0007177     | 0.001334    | 0.05142      | 92.85         | 0.01569      | 0.01276     | 0.08489        | 0.9717                 | 0.00128      | 790.96 | -230179.250718 |
| XRPUSDT       | 0.0007039     | 0.0009485   | 0.05113      | 87.55         | 0.01021      | 0.01217     | 0.07144        | 0.9725                 | 0.001548     | 790.96 | -230179.250704 |
| BELUSDT       | 0.0006939     | 0.0008545   | 0.04048      | 91.7          | 0.01957      | 0.0195      | 0.02851        | 0.9367                 | 0.0022       | 790.96 | -230179.250694 |
| SUSHIUSDT     | 0.0006894     | 0.001433    | 0.05785      | 84.72         | 0.01683      | 0.01466     | 0.05748        | 0.9701                 | 0.001508     | 790.96 | -230179.250689 |
| 1INCHUSDT     | 0.0006861     | 0.001196    | 0.07462      | 94.18         | 0.01581      | 0.01497     | 0.04409        | 0.9525                 | 0.001999     | 790.96 | -230179.250686 |
| QTUMUSDT      | 0.0006737     | 0.001076    | 0.04822      | 84.77         | 0.01517      | 0.01409     | 0.05431        | 0.9621                 | 0.001621     | 790.96 | -230179.250674 |
| IOTAUSDT      | 0.0006604     | 0.001074    | 0.04609      | 94.15         | 0.01486      | 0.01395     | 0.03999        | 0.972                  | 0.001452     | 790.96 | -230179.25066  |
| HBARUSDT      | 0.0006556     | 0.001303    | 0.04651      | 92.52         | 0.01037      | 0.0156      | 0.09191        | 0.9645                 | 0.001909     | 790.96 | -230179.250656 |
| CHRUSDT       | 0.0006339     | 0.001648    | 0.06663      | 83.45         | 0.01549      | 0.01917     | 0.07367        | 0.9348                 | 0.002712     | 790.96 | -230179.250634 |
| CELOUSDT      | 0.0006306     | 0.001203    | 0.06756      | 88.48         | 0.01312      | 0.01581     | 0.08121        | 0.9707                 | 0.002105     | 641.83 | -230179.250631 |
| XLMUSDT       | 0.0006262     | 0.001272    | 0.05705      | 82.53         | 0.009353     | 0.01248     | 0.0868         | 0.9714                 | 0.001704     | 790.96 | -230179.250626 |
| XTZUSDT       | 0.0006174     | 0.001191    | 0.06427      | 85.2          | 0.01326      | 0.01068     | 0.04766        | 0.9784                 | 0.001079     | 790.96 | -230179.250617 |
| APEUSDT       | 0.0005844     | 0.001364    | 0.04584      | 63.48         | 0.01255      | 0.01355     | 0.07202        | 0.9667                 | 0.00171      | 470.33 | -230179.250584 |
| VETUSDT       | 0.0005826     | 0.0009877   | 0.03972      | 83.38         | 0.01364      | 0.01197     | 0.02332        | 0.9813                 | 0.001178     | 790.96 | -230179.250583 |
| ROSEUSDT      | 0.0005744     | 0.0009751   | 0.03165      | 83.82         | 0.01362      | 0.01203     | 0.05148        | 0.9827                 | 0.0009701    | 546.83 | -230179.250574 |
| BALUSDT       | 0.0005729     | 0.0009123   | 0.05976      | 95.93         | 0.01771      | 0.01963     | 0.03941        | 0.9664                 | 0.002632     | 790.96 | -230179.250573 |
| ADAUSDT       | 0.0005557     | 0.0008643   | 0.0454       | 94.73         | 0.01207      | 0.0126      | 0.05158        | 0.9633                 | 0.00151      | 790.96 | -230179.250556 |
| ALICEUSDT     | 0.0005428     | 0.001044    | 0.05347      | 89.87         | 0.01937      | 0.01923     | 0.07248        | 0.9525                 | 0.002284     | 790.96 | -230179.250543 |
| ANTUSDT       | 0.0005384     | 0.0008563   | 0.02414      | 70.18         | 0.01532      | 0.01175     | 0.0006257      | 0.9874                 | 0.0004691    | 550.79 | -230179.250538 |
| COMPUSDT      | 0.0005173     | 0.0006017   | 0.04282      | 86.82         | 0.01968      | 0.01929     | 0.05455        | 0.9718                 | 0.001942     | 790.96 | -230179.250517 |
| WOOUSDT       | 0.0005019     | 0.001216    | 0.06129      | 71.72         | 0.0167       | 0.01812     | 0.04787        | 0.9742                 | 0.00238      | 448.83 | -230179.250502 |
| C98USDT       | 0.0004958     | 0.0009159   | 0.05566      | 93.78         | 0.01878      | 0.01818     | 0.05063        | 0.9719                 | 0.002017     | 675.83 | -230179.250496 |
| 1000XECUSDT   | 0.0004889     | 0.0009749   | 0.03105      | 87.02         | 0.01129      | 0.01667     | 0.009107       | 0.911                  | 0.002873     | 651.83 | -230179.250489 |
| FILUSDT       | 0.0004754     | 0.0006252   | 0.03216      | 94.43         | 0.01841      | 0.01815     | 0.07091        | 0.9715                 | 0.00164      | 790.96 | -230179.250475 |
| ARBUSDT       | 0.000452      | 0.0005029   | 0.02759      | 49.3          | 0.01219      | 0.01006     | 0.01914        | 0.9975                 | 0.0002405    | 99.33  | -230179.250452 |
| CRVUSDT       | 0.0004519     | 0.0007996   | 0.03882      | 95.03         | 0.0156       | 0.01631     | 0.09533        | 0.9617                 | 0.002159     | 790.96 | -230179.250452 |
| BATUSDT       | 0.0004513     | 0.0008072   | 0.02995      | 84.55         | 0.0141       | 0.01133     | 0.09422        | 0.9759                 | 0.0008203    | 790.96 | -230179.250451 |
| INJUSDT       | 0.0004391     | 0.0005806   | 0.03638      | 44.43         | 0.01242      | 0.009149    | 0.02364        | 0.9882                 | 0.0006872    | 317.88 | -230179.250439 |
| UNIUSDT       | 0.0004307     | 0.00103     | 0.07277      | 77.8          | 0.01592      | 0.01322     | 0.09725        | 0.9806                 | 0.00135      | 790.96 | -230179.250431 |
| DOTUSDT       | 0.0004093     | 0.0008084   | 0.05872      | 81.15         | 0.01399      | 0.01399     | 0.0772         | 0.9691                 | 0.001741     | 790.96 | -230179.250409 |
| BAKEUSDT      | 0.0003687     | 0.0007905   | 0.02739      | 79.88         | 0.01617      | 0.01499     | 0.02441        | 0.9637                 | 0.001477     | 772.67 | -230179.250369 |
| XMRUSDT       | 0.0003363     | 0.0007267   | 0.07334      | 88.75         | 0.01465      | 0.01364     | 0.04401        | 0.9792                 | 0.001601     | 790.96 | -230179.250336 |
| MATICUSDT     | 0.0003334     | 0.0007625   | 0.03537      | 82.82         | 0.0181       | 0.01569     | 0.02438        | 0.9568                 | 0.001458     | 790.96 | -230179.250333 |
| KNCUSDT       | 0.0003295     | 0.0005676   | 0.03792      | 88.35         | 0.01994      | 0.018       | 0.0675         | 0.9599                 | 0.001732     | 790.96 | -230179.25033  |
