+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                          long                                                                                          |
+-----------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol    | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| TOMOUSDT  | 0.00167       | 0.001363    | 0.06757      | 68.75         | 0.01475      | 0.01885     | 0.02175        | 0.9471                 | 0.004091     | 791.0  | -230179.30167  |
| CHRUSDT   | 0.001641      | 0.001912    | 0.06661      | 83.43         | 0.0132       | 0.01471     | 0.003818       | 0.9308                 | 0.0024       | 791.0  | -230179.301641 |
| ANKRUSDT  | 0.001636      | 0.002007    | 0.06066      | 56.32         | 0.01078      | 0.01583     | 0.03635        | 0.9373                 | 0.003622     | 791.0  | -230179.301636 |
| BATUSDT   | 0.001615      | 0.001447    | 0.0665       | 59.77         | 0.01427      | 0.01324     | 0.04569        | 0.9599                 | 0.001394     | 791.0  | -230179.301615 |
| ALPHAUSDT | 0.001614      | 0.001519    | 0.06639      | 69.92         | 0.0167       | 0.01758     | 0.0281         | 0.9311                 | 0.003656     | 791.0  | -230179.301614 |
| SUSHIUSDT | 0.00154       | 0.001989    | 0.06928      | 59.35         | 0.01214      | 0.01775     | 0.02428        | 0.9198                 | 0.003716     | 791.0  | -230179.30154  |
| XRPUSDT   | 0.001516      | 0.001644    | 0.0671       | 76.93         | 0.009579     | 0.01461     | 0.03285        | 0.9517                 | 0.002876     | 791.0  | -230179.301516 |
| REEFUSDT  | 0.001508      | 0.001937    | 0.06818      | 85.3          | 0.009231     | 0.01082     | 0.01168        | 0.9628                 | 0.002067     | 791.0  | -230179.301508 |
| SKLUSDT   | 0.001491      | 0.002219    | 0.06423      | 57.98         | 0.01273      | 0.01281     | 0.01732        | 0.9588                 | 0.002371     | 791.0  | -230179.301491 |
| NEOUSDT   | 0.001444      | 0.001302    | 0.06893      | 80.02         | 0.01329      | 0.01281     | 0.04753        | 0.9626                 | 0.001894     | 791.0  | -230179.301444 |
