+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| LQTYUSDT      | 0.001056      | 0.001467    | 0.06727      | 80.08         | 0.0135       | 0.0172      | 0.0            | 0.9294                 | 0.006867     | 112.46 | -240179.251056 |
| OMGUSDT       | 0.001015      | 0.00151     | 0.06897      | 73.6          | 0.01202      | 0.01027     | 0.0            | 0.956                  | 0.003253     | 790.96 | -240179.251015 |
| HOOKUSDT      | 0.001005      | 0.001413    | 0.02724      | 44.95         | 0.009386     | 0.007228    | 0.0            | 0.9915                 | 0.0007335    | 158.83 | -240179.251005 |
| WAVESUSDT     | 0.0009943     | 0.001404    | 0.04724      | 78.08         | 0.0111       | 0.01388     | 0.0            | 0.8965                 | 0.005261     | 790.96 | -240179.250994 |
| DOGEUSDT      | 0.00099       | 0.001818    | 0.05343      | 78.48         | 0.009841     | 0.01543     | 0.0            | 0.8581                 | 0.00553      | 790.96 | -240179.25099  |
| ASTRUSDT      | 0.0009894     | 0.0013      | 0.04615      | 47.05         | 0.0101       | 0.00867     | 0.0            | 0.9729                 | 0.002908     | 136.88 | -240179.250989 |
| RVNUSDT       | 0.000972      | 0.001839    | 0.06624      | 95.5          | 0.01186      | 0.01246     | 0.0            | 0.9244                 | 0.004001     | 790.96 | -240179.250972 |
| PHBUSDT       | 0.0009659     | 0.001216    | 0.04543      | 47.77         | 0.01476      | 0.01334     | 0.0            | 0.9636                 | 0.00263      | 134.38 | -240179.250966 |
| SSVUSDT       | 0.0009496     | 0.001235    | 0.05514      | 62.07         | 0.01566      | 0.0186      | 0.0            | 0.9246                 | 0.008072     | 126.46 | -240179.25095  |
| APTUSDT       | 0.0009387     | 0.001302    | 0.05808      | 53.15         | 0.01181      | 0.015       | 0.0            | 0.8979                 | 0.006462     | 254.88 | -240179.250939 |
| TRUUSDT       | 0.0009218     | 0.001174    | 0.05818      | 84.13         | 0.01889      | 0.01635     | 0.0            | 0.9591                 | 0.004069     | 115.46 | -240179.250922 |
| BELUSDT       | 0.0009197     | 0.001413    | 0.0559       | 64.65         | 0.01221      | 0.01573     | 0.0            | 0.908                  | 0.005787     | 790.96 | -240179.25092  |
| MINAUSDT      | 0.0009157     | 0.001206    | 0.05349      | 64.37         | 0.01034      | 0.01001     | 0.0            | 0.9547                 | 0.00323      | 143.5  | -240179.250916 |
| IMXUSDT       | 0.0009149     | 0.001373    | 0.03665      | 69.83         | 0.01031      | 0.009668    | 0.0            | 0.9502                 | 0.002358     | 504.83 | -240179.250915 |
| SPELLUSDT     | 0.0009129     | 0.0009398   | 0.04505      | 91.08         | 0.008662     | 0.007537    | 0.0            | 0.976                  | 0.001274     | 297.46 | -240179.250913 |
| XRPUSDT       | 0.0009111     | 0.001572    | 0.07042      | 87.07         | 0.01057      | 0.01126     | 0.0            | 0.9168                 | 0.004908     | 790.96 | -240179.250911 |
