,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1619827201000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.231,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
1,1619830801000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.311,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
2,1619834401000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.264,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
3,1619838001000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.468,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
4,1619841601000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.538,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
5,1619845201000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.382,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
6,1619848801000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
7,1619852401000.0,0.0,0.0,0.1,18.304,0.0,0.0,18.299,1.0,1.0,1049.99981696,1050.0,1049.99931696,1050.0,0.0017432383991260539,0.0
8,1619856001000.0,0.0,0.0,0.1,18.304,0.0,0.0,18.201,1.0,1.0,1049.99981696,1050.0,1049.9895169600002,1050.0,0.0017432383991260539,0.0
9,1619859601000.0,0.0,0.0,0.1,18.304,0.0,0.0,17.91,1.0,1.0,1049.99981696,1050.0,1049.9604169600002,1050.0,0.0017432383991260539,0.0
10,1619863201000.0,0.0,0.0,0.2,18.083,0.0,0.0,17.861,1.0,1.0,1049.99963834,1050.0,1049.95523834,1050.0,0.0034443821387573756,0.0
11,1619866801000.0,0.0,0.0,0.2,18.083,0.0,0.0,17.946,1.0,1.0,1049.99963834,1050.0,1049.97223834,1050.0,0.0034443821387573756,0.0
12,1619870401000.0,0.0,0.0,0.2,18.083,0.0,0.0,18.019,1.0,1.0,1049.99963834,1050.0,1049.98683834,1050.0,0.0034443821387573756,0.0
13,1619874001000.0,0.0,0.0,0.2,18.083,0.0,0.0,17.973,1.0,1.0,1049.99963834,1050.0,1049.97763834,1050.0,0.0034443821387573756,0.0
14,1619877601000.0,0.0,0.0,0.2,18.083,0.0,0.0,17.958,1.0,1.0,1049.99963834,1050.0,1049.97463834,1050.0,0.0034443821387573756,0.0
15,1619881201000.0,0.0,0.0,0.2,18.083,0.0,0.0,17.872,1.0,1.0,1049.99963834,1050.0,1049.95743834,1050.0,0.0034443821387573756,0.0
