,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1619827204000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
1,1619830804000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4646,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
2,1619834404000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4662,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
3,1619838004000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4751,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
4,1619841604000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4714,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
5,1619845204000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4614,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
6,1619848804000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
7,1619852404000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4532,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
8,1619856004000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4474,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
9,1619859604000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4304,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
10,1619863204000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4365,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
11,1619866804000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4474,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
12,1619870404000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4462,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
13,1619874004000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4492,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
14,1619877604000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
15,1619881204000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4317,1.0,1.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0
16,1619884804000.0,0.0,0.0,0.7,1.4262,0.0,0.0,1.4301,1.0,1.0,1050.0007315560001,1050.0,1050.003461556,1050.0,0.0009507993375590853,0.0
17,1619888404000.0,0.0,0.0,0.7,1.4307124999999996,0.0,0.0,1.4326,1.0,1.0,1050.0040453710005,1050.0,1050.0053666210006,1050.0,0.0009538046585774226,0.0
18,1619892004000.0,0.0,0.0,0.8,1.4328843749999995,0.0,0.0,1.4364,1.0,1.0,1050.0048609400005,1050.0,1050.0076734400004,1050.0,0.0010917163745068623,0.0
19,1619895604000.0,0.0,0.0,0.8,1.4328843749999995,0.0,0.0,1.4313,1.0,1.0,1050.0048609400005,1050.0,1050.0035934400005,1050.0,0.0010917163745068623,0.0
20,1619899204000.0,0.0,0.0,0.8,1.4328843749999995,0.0,0.0,1.4374,1.0,1.0,1050.0048609400005,1050.0,1050.0084734400004,1050.0,0.0010917163745068623,0.0
21,1619902804000.0,0.0,0.0,0.7,1.4374474609374994,0.0,0.0,1.4446,1.0,1.0,1050.0090467696568,1050.0,1050.0140535470007,1050.0,0.0009582900506922823,0.0
22,1619906404000.0,0.0,0.0,0.7,1.4374474609374994,0.0,0.0,1.4325,1.0,1.0,1050.0090467696568,1050.0,1050.0055835470007,1050.0,0.0009582900506922823,0.0
23,1619910004000.0,0.0,0.0,0.8,1.4508479001522059,0.0,0.0,1.4566,1.0,1.0,1050.0182678941217,1050.0,1050.022869574,1050.0,0.0011053886923792086,0.0
24,1619913604000.0,0.0,0.0,0.8,1.4646476365261125,0.0,0.0,1.4637,1.0,1.0,1050.0284159652206,1050.0,1050.0276578559997,1050.0,0.0011158918095981322,0.0
25,1619917204000.0,0.0,0.0,1.9,1.448120057484679,0.0,0.0,1.4381,1.0,1.0,1050.0282579942207,1050.0,1050.0092198849998,1050.0,0.0026203372035688913,0.0
26,1619920804000.0,0.0,0.0,1.9,1.448120057484679,0.0,0.0,1.4342,1.0,1.0,1050.0282579942207,1050.0,1050.0018098849998,1050.0,0.0026203372035688913,0.0
27,1619924404000.0,0.0,0.0,1.9,1.448120057484679,0.0,0.0,1.4448,1.0,1.0,1050.0282579942207,1050.0,1050.0219498849997,1050.0,0.0026203372035688913,0.0
28,1619928004000.0,0.0,0.0,10.8,1.4154729730760083,0.0,0.0,1.3994,1.0,1.0,1050.0270044262206,1050.0,1049.8534163169998,1050.0,0.014558776150309025,0.0
29,1619931604000.0,0.0,0.0,0.8,1.4077520663347576,0.0,0.0,1.4204,1.0,1.0,1050.3578116620663,1050.0,1050.3679300089984,1050.0,0.0010722076235009153,0.0
30,1619935204000.0,0.0,0.0,0.7,1.4165379584887314,0.0,0.0,1.4159,1.0,1.0,1050.3651851839397,1050.0,1050.3647386129976,1050.0,0.0009440303095808219,0.0
31,1619938804000.0,0.0,0.0,0.8,1.4187034688665485,0.0,0.0,1.4195,1.0,1.0,1050.3659886340909,1050.0,1050.3666258589976,1050.0,0.0010805402948825093,0.0
32,1619942404000.0,0.0,0.0,0.8,1.4187034688665485,0.0,0.0,1.4055,1.0,1.0,1050.3659886340909,1050.0,1050.3554258589977,1050.0,0.0010805402948825093,0.0
33,1619946004000.0,0.0,0.0,1.9,1.4027225132069678,0.0,0.0,1.3995,1.0,1.0,1050.365835613091,1050.0,1050.3597128379977,1050.0,0.0025373757263702284,0.0
34,1619949604000.0,0.0,0.0,1.9,1.4027225132069678,0.0,0.0,1.4065,1.0,1.0,1050.365835613091,1050.0,1050.3730128379977,1050.0,0.0025373757263702284,0.0
35,1619953204000.0,0.0,0.0,0.8,1.4118012639443918,0.0,0.0,1.4181,1.0,1.0,1050.3814122521535,1050.0,1050.386451240998,1050.0,0.0010752675151913115,0.0
36,1619956804000.0,0.0,0.0,0.8,1.4184427207265398,0.0,0.0,1.4248,1.0,1.0,1050.3863546895786,1050.0,1050.3914405129974,1050.0,0.0010803207519928099,0.0
37,1619960404000.0,0.0,0.0,0.8,1.4206320405449047,0.0,0.0,1.4168,1.0,1.0,1050.388009061433,1050.0,1050.384943428997,1050.0,0.0010819864874994532,0.0
38,1619964004000.0,0.0,0.0,0.8,1.4228240304086783,0.0,0.0,1.4184,1.0,1.0,1050.3896654813238,1050.0,1050.386126256997,1050.0,0.0010836542492117477,0.0
39,1619967604000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4306,1.0,1.0,1050.391323415242,1050.0,1050.3957889969968,1050.0,0.0010853235292715144,0.0
40,1619971204000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4208,1.0,1.0,1050.391323415242,1050.0,1050.3879489969968,1050.0,0.0010853235292715144,0.0
41,1619974804000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4187,1.0,1.0,1050.391323415242,1050.0,1050.3862689969967,1050.0,0.0010853235292715144,0.0
42,1619978404000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.421,1.0,1.0,1050.391323415242,1050.0,1050.3881089969966,1050.0,0.0010853235292715144,0.0
43,1619982004000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4241,1.0,1.0,1050.391323415242,1050.0,1050.3905889969967,1050.0,0.0010853235292715144,0.0
44,1619985604000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4239,1.0,1.0,1050.391323415242,1050.0,1050.3904289969967,1050.0,0.0010853235292715144,0.0
45,1619989204000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4264,1.0,1.0,1050.391323415242,1050.0,1050.3924289969966,1050.0,0.0010853235292715144,0.0
46,1619992804000.0,0.0,0.0,0.8,1.4250180228065088,0.0,0.0,1.4184,1.0,1.0,1050.391323415242,1050.0,1050.3860289969966,1050.0,0.0010853235292715144,0.0
47,1619996404000.0,0.0,0.0,1.9,1.408970746444846,0.0,0.0,1.4016,1.0,1.0,1050.391169712242,1050.0,1050.3771652939968,1050.0,0.0025486166443864835,0.0
48,1620000004000.0,0.0,0.0,1.9,1.408970746444846,0.0,0.0,1.4109,1.0,1.0,1050.391169712242,1050.0,1050.3948352939967,1050.0,0.0025486166443864835,0.0
49,1620003604000.0,0.0,0.0,0.8,1.424381513822929,0.0,0.0,1.4295,1.0,1.0,1050.4117958170568,1050.0,1050.4158906059986,1050.0,0.0010848176073384491,0.0
50,1620007204000.0,0.0,0.0,0.8,1.424381513822929,0.0,0.0,1.429,1.0,1.0,1050.4117958170568,1050.0,1050.4154906059985,1050.0,0.0010848176073384491,0.0
51,1620010804000.0,0.0,0.0,0.8,1.424381513822929,0.0,0.0,1.4219,1.0,1.0,1050.4117958170568,1050.0,1050.4098106059985,1050.0,0.0010848176073384491,0.0
52,1620014404000.0,0.0,0.0,0.8,1.424381513822929,0.0,0.0,1.4139,1.0,1.0,1050.4117958170568,1050.0,1050.4034106059985,1050.0,0.0010848176073384491,0.0
53,1620018004000.0,0.0,0.0,0.8,1.424381513822929,0.0,0.0,1.4204,1.0,1.0,1050.4117958170568,1050.0,1050.4086106059985,1050.0,0.0010848176073384491,0.0
54,1620021604000.0,0.0,0.0,0.8,1.424381513822929,0.0,0.0,1.4242,1.0,1.0,1050.4117958170568,1050.0,1050.4116506059984,1050.0,0.0010848176073384491,0.0
55,1620025204000.0,0.0,0.0,0.6,1.4485387743279852,0.0,0.0,1.4593,1.0,1.0,1050.4301377835952,1050.0,1050.4365945189984,1050.0,0.0008273974949258776,0.0
56,1620028804000.0,0.0,0.0,0.8,1.4531405605594914,0.0,0.0,1.4554,1.0,1.0,1050.431799419446,1050.0,1050.4336069709984,1050.0,0.0011066995963851171,0.0
57,1620032404000.0,0.0,0.0,0.8,1.4531405605594914,0.0,0.0,1.445,1.0,1.0,1050.431799419446,1050.0,1050.4252869709983,1050.0,0.0011066995963851171,0.0
58,1620036004000.0,0.0,0.0,1.9,1.4367328676039965,0.0,0.0,1.4426,1.0,1.0,1050.4316426914459,1050.0,1050.4427902429982,1050.0,0.002598734022761578,0.0
59,1620039604000.0,0.0,0.0,0.8,1.4486834463903269,0.0,0.0,1.4524,1.0,1.0,1050.4551948811109,1050.0,1050.4581681239986,1050.0,0.001103280523300596,0.0
60,1620043204000.0,0.0,0.0,0.8,1.4667591143599967,0.0,0.0,1.4618,1.0,1.0,1050.467893176487,1050.0,1050.463925884999,1050.0,0.0011170329898801158,0.0
