+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| ROSEUSDT      | 0.000443      | 0.0007766   | 0.07645      | 66.52         | 0.0191       | 0.01789     | 0.09104        | 0.9428                 | 0.006077     | 546.85 | -480179.2359   |
| GALUSDT       | 0.0006323     | 0.001304    | 0.08332      | 50.63         | 0.01935      | 0.01965     | 0.06572        | 0.9079                 | 0.007577     | 421.41 | -480179.167456 |
| GALAUSDT      | 0.001166      | 0.001587    | 0.08542      | 60.88         | 0.01468      | 0.02026     | 0.08256        | 0.9095                 | 0.00864      | 650.85 | -480176.515467 |
| 1000XECUSDT   | 0.0006434     | 0.0008446   | 0.09137      | 70.28         | 0.01696      | 0.02285     | 0.08079        | 0.9049                 | 0.009891     | 651.85 | -480150.566251 |
| FXSUSDT       | 0.0002403     | 0.0003627   | 0.0677       | 54.92         | 0.02116      | 0.02335     | 0.08346        | 0.9235                 | 0.009879     | 161.87 | -480144.685269 |
| IOTXUSDT      | 0.0007163     | 0.0007904   | 0.1021       | 50.55         | 0.02285      | 0.03417     | 0.0793         | 0.8451                 | 0.01498      | 687.85 | -480034.391875 |
| DYDXUSDT      | 0.0009424     | 0.001322    | 0.07821      | 41.95         | 0.01902      | 0.0372      | 0.08072        | 0.8509                 | 0.01575      | 658.85 | -480007.21348  |
| GTCUSDT       | 0.0004079     | 0.000909    | 0.1193       | 57.0          | 0.0277       | 0.04238     | 0.09557        | 0.8289                 | 0.01801      | 749.85 | -479947.281027 |
| BAKEUSDT      | 0.0003759     | 0.0004713   | 0.06113      | 58.03         | 0.02443      | 0.0377      | 0.1046         | 0.8449                 | 0.01441      | 772.71 | -479536.421385 |
| AAVEUSDT      | 0.0001616     | 0.001085    | 0.03953      | 74.53         | 0.02014      | 0.01746     | 0.1118         | 0.9353                 | 0.003167     | 791.0  | -479003.808142 |
| WAVESUSDT     | 0.0006306     | 0.001118    | 0.03231      | 43.03         | 0.01469      | 0.01372     | 0.1119         | 0.9601                 | 0.001739     | 791.0  | -478990.493903 |
| XEMUSDT       | 0.0001339     | 0.0005406   | 0.01963      | 80.77         | 0.01259      | 0.01305     | 0.1139         | 0.8982                 | 0.003389     | 791.0  | -478789.463818 |
| LPTUSDT       | 0.000613      | 0.0007003   | 0.109        | 68.28         | 0.02772      | 0.04279     | 0.1187         | 0.8364                 | 0.01936      | 596.85 | -478069.981047 |
| JOEUSDT       | 0.0004451     | 0.0004344   | 0.07456      | 40.77         | 0.01866      | 0.02131     | 0.1397         | 0.9339                 | 0.009392     | 93.49  | -476200.888348 |
| GMTUSDT       | 0.0003166     | 0.001235    | 0.02679      | 52.23         | 0.01305      | 0.01383     | 0.1412         | 0.9083                 | 0.003862     | 472.83 | -476063.219693 |
| KSMUSDT       | 0.001229      | 0.001781    | 0.09979      | 44.03         | 0.0174       | 0.0162      | 0.1418         | 0.9043                 | 0.004484     | 791.0  | -475998.206607 |
| C98USDT       | 0.0007576     | 0.001002    | 0.138        | 53.82         | 0.03259      | 0.05794     | 0.1445         | 0.8273                 | 0.02369      | 675.85 | -475334.403438 |
| KAVAUSDT      | 0.0003793     | 0.0009763   | 0.01585      | 61.77         | 0.01339      | 0.01288     | 0.1621         | 0.9109                 | 0.002566     | 791.0  | -473969.322682 |
| AXSUSDT       | 0.0006095     | 0.001857    | 0.1105       | 90.32         | 0.01969      | 0.0379      | 0.2142         | 0.8405                 | 0.01624      | 791.0  | -468581.933545 |
| KLAYUSDT      | 6.285e-05     | 0.0003288   | 0.0085       | 62.88         | 0.01121      | 0.0105      | 0.3101         | 0.9693                 | 0.0009766    | 626.85 | -459167.526338 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| MAVUSDT       | 0.01327       | 0.01102     | 0.01542      | 13.83         | 0.01531      | 0.01322     | 0.01356        | 0.9999                 | 0.0001085    | 1.5    | -230179.313273 |
| 1000FLOKIUSDT | 0.003431      | 0.001869    | 0.02801      | 36.33         | 0.006792     | 0.007024    | 0.009337       | 0.9972                 | 0.0004502    | 55.31  | -230179.303431 |
| TRUUSDT       | 0.003238      | 0.002694    | 0.04802      | 21.55         | 0.008194     | 0.01446     | 0.03247        | 0.9676                 | 0.002299     | 115.5  | -230179.303238 |
| BLURUSDT      | 0.003192      | 0.002126    | 0.04245      | 47.83         | 0.008774     | 0.007487    | 0.01966        | 0.9955                 | 0.0004497    | 63.5   | -230179.303192 |
| IDEXUSDT      | 0.002864      | 0.001095    | 0.04116      | 41.8          | 0.01475      | 0.01149     | 0.03808        | 0.9977                 | 0.000337     | 58.5   | -230179.302864 |
| 1000PEPEUSDT  | 0.002606      | 0.002224    | 0.02117      | 57.75         | 0.01463      | 0.01306     | 0.006482       | 0.9975                 | 0.0002868    | 56.31  | -230179.302606 |
| AGIXUSDT      | 0.002573      | 0.002599    | 0.0635       | 78.53         | 0.01428      | 0.01462     | 0.00538        | 0.9721                 | 0.001769     | 134.4  | -230179.302573 |
| RDNTUSDT      | 0.002431      | 0.002298    | 0.06769      | 37.25         | 0.01428      | 0.01085     | 0.004104       | 0.994                  | 0.0005938    | 86.5   | -230179.302431 |
| LEVERUSDT     | 0.002292      | 0.001739    | 0.04108      | 45.23         | 0.009447     | 0.008629    | 0.01706        | 0.996                  | 0.0003239    | 92.49  | -230179.302292 |
| SSVUSDT       | 0.002268      | 0.002082    | 0.06093      | 78.27         | 0.01434      | 0.01188     | 0.005714       | 0.9854                 | 0.000995     | 126.5  | -230179.302268 |
| HFTUSDT       | 0.002126      | 0.001448    | 0.03375      | 49.82         | 0.01363      | 0.01446     | 0.05013        | 0.9982                 | 0.0002121    | 85.5   | -230179.302126 |
| LITUSDT       | 0.002109      | 0.002026    | 0.06894      | 78.67         | 0.01648      | 0.01695     | 0.03201        | 0.9678                 | 0.002036     | 791.0  | -230179.302109 |
| GMXUSDT       | 0.002063      | 0.001363    | 0.06973      | 61.77         | 0.01219      | 0.01116     | 0.01451        | 0.9953                 | 0.0004991    | 133.39 | -230179.302063 |
| CHZUSDT       | 0.002022      | 0.002795    | 0.0688       | 60.27         | 0.01113      | 0.01439     | 0.01555        | 0.9601                 | 0.002168     | 791.0  | -230179.302022 |
| LQTYUSDT      | 0.001997      | 0.002473    | 0.03187      | 41.52         | 0.0108       | 0.01191     | 0.01299        | 0.9804                 | 0.001276     | 112.5  | -230179.301997 |
| UMAUSDT       | 0.001918      | 0.001129    | 0.04161      | 40.95         | 0.01078      | 0.008998    | 0.04971        | 0.9985                 | 0.0002153    | 51.48  | -230179.301918 |
| OMGUSDT       | 0.001913      | 0.001996    | 0.0698       | 80.53         | 0.01278      | 0.01758     | 0.01789        | 0.9521                 | 0.002706     | 791.0  | -230179.301913 |
| HIGHUSDT      | 0.001871      | 0.002621    | 0.05668      | 62.83         | 0.01337      | 0.01055     | 0.009068       | 0.9877                 | 0.0009524    | 143.89 | -230179.301871 |
| KEYUSDT       | 0.001844      | 0.003389    | 0.06808      | 19.02         | 0.00996      | 0.0157      | 0.03978        | 0.9809                 | 0.002306     | 37.5   | -230179.301844 |
| ACHUSDT       | 0.001836      | 0.002466    | 0.04527      | 84.75         | 0.01203      | 0.01007     | 0.005115       | 0.9924                 | 0.0005327    | 128.39 | -230179.301836 |
| ALICEUSDT     | 0.001818      | 0.001937    | 0.06989      | 64.15         | 0.0157       | 0.01651     | 0.01071        | 0.9827                 | 0.001112     | 791.0  | -230179.301818 |
| SKLUSDT       | 0.001801      | 0.002536    | 0.06416      | 46.28         | 0.01174      | 0.01107     | 0.02503        | 0.9755                 | 0.001322     | 791.0  | -230179.301801 |
| OCEANUSDT     | 0.001776      | 0.002157    | 0.06923      | 53.82         | 0.01207      | 0.01365     | 0.04467        | 0.9643                 | 0.002023     | 791.0  | -230179.301776 |
| CELRUSDT      | 0.001771      | 0.002368    | 0.06418      | 53.72         | 0.01136      | 0.01211     | 0.009518       | 0.9736                 | 0.001604     | 791.0  | -230179.301771 |
| EDUUSDT       | 0.001764      | 0.003087    | 0.0697       | 40.6          | 0.01419      | 0.01751     | 0.02516        | 0.9779                 | 0.002626     | 61.5   | -230179.301764 |
| JASMYUSDT     | 0.00176       | 0.002581    | 0.05452      | 80.27         | 0.008768     | 0.008001    | 0.02203        | 0.9826                 | 0.0009151    | 436.85 | -230179.30176  |
| RENUSDT       | 0.001754      | 0.001678    | 0.06885      | 78.65         | 0.01851      | 0.01812     | 0.04746        | 0.9535                 | 0.002292     | 791.0  | -230179.301754 |
| CKBUSDT       | 0.001735      | 0.001779    | 0.05458      | 31.4          | 0.008963     | 0.007855    | 0.006821       | 0.9957                 | 0.0003518    | 122.5  | -230179.301735 |
| PHBUSDT       | 0.001726      | 0.001982    | 0.05512      | 83.27         | 0.01077      | 0.01267     | 0.007588       | 0.9813                 | 0.001658     | 134.39 | -230179.301726 |
| RADUSDT       | 0.00172       | 0.001753    | 0.03595      | 33.2          | 0.01077      | 0.009835    | 0.02531        | 0.9971                 | 0.0003227    | 51.5   | -230179.30172  |
| OGNUSDT       | 0.001703      | 0.002117    | 0.06846      | 60.0          | 0.01364      | 0.01554     | 0.02257        | 0.9554                 | 0.002044     | 791.0  | -230179.301703 |
| TUSDT         | 0.00167       | 0.001518    | 0.06066      | 41.23         | 0.008558     | 0.01181     | 0.01755        | 0.9763                 | 0.001731     | 149.46 | -230179.30167  |
| MINAUSDT      | 0.001666      | 0.001759    | 0.06376      | 76.72         | 0.01319      | 0.01263     | 0.02838        | 0.9893                 | 0.0008537    | 143.54 | -230179.301666 |
| BNXUSDT       | 0.001662      | 0.002108    | 0.0645       | 71.23         | 0.009886     | 0.009699    | 0.006993       | 0.9843                 | 0.001165     | 128.38 | -230179.301662 |
| BATUSDT       | 0.001625      | 0.001428    | 0.06949      | 81.47         | 0.0171       | 0.01958     | 0.05687        | 0.977                  | 0.001792     | 791.0  | -230179.301625 |
| TRBUSDT       | 0.001597      | 0.00226     | 0.06507      | 78.78         | 0.01354      | 0.0136      | 0.008725       | 0.9708                 | 0.001461     | 791.0  | -230179.301597 |
| 1000LUNCUSDT  | 0.001588      | 0.001794    | 0.06599      | 49.25         | 0.01066      | 0.01609     | 0.01758        | 0.9573                 | 0.002576     | 294.46 | -230179.301588 |
| ANKRUSDT      | 0.001573      | 0.002053    | 0.06921      | 66.87         | 0.01192      | 0.01935     | 0.02924        | 0.9483                 | 0.003273     | 791.0  | -230179.301573 |
| GALUSDT       | 0.00157       | 0.002983    | 0.06483      | 60.4          | 0.01231      | 0.01308     | 0.01125        | 0.9739                 | 0.001718     | 421.41 | -230179.30157  |
| CHRUSDT       | 0.001565      | 0.001848    | 0.06806      | 83.43         | 0.01403      | 0.01603     | 0.02885        | 0.9542                 | 0.001848     | 791.0  | -230179.301565 |
| HOOKUSDT      | 0.001543      | 0.001573    | 0.05934      | 54.93         | 0.0171       | 0.01634     | 0.02132        | 0.9869                 | 0.001118     | 158.87 | -230179.301543 |
| COMBOUSDT     | 0.001538      | 0.002836    | 0.04501      | 41.93         | 0.01003      | 0.008115    | 0.01124        | 0.9939                 | 0.0008214    | 28.5   | -230179.301538 |
| ASTRUSDT      | 0.001535      | 0.001695    | 0.06518      | 38.45         | 0.00676      | 0.006198    | 0.01081        | 0.9938                 | 0.0006041    | 136.89 | -230179.301535 |
| TLMUSDT       | 0.001532      | 0.001267    | 0.06323      | 57.08         | 0.007936     | 0.008287    | 0.002168       | 0.9941                 | 0.0005012    | 92.48  | -230179.301532 |
| LUNA2USDT     | 0.001532      | 0.002201    | 0.0382       | 23.8          | 0.005526     | 0.006555    | 0.03093        | 0.9856                 | 0.0007719    | 293.87 | -230179.301532 |
| RSRUSDT       | 0.001522      | 0.002125    | 0.07         | 39.03         | 0.01229      | 0.01173     | 0.02721        | 0.9769                 | 0.001323     | 791.0  | -230179.301522 |
| AMBUSDT       | 0.001473      | 0.001414    | 0.02537      | 55.97         | 0.01023      | 0.00932     | 0.003166       | 0.9965                 | 0.0003201    | 92.5   | -230179.301473 |
| NKNUSDT       | 0.001473      | 0.001961    | 0.05672      | 90.4          | 0.01644      | 0.01745     | 0.03848        | 0.9493                 | 0.00261      | 791.0  | -230179.301473 |
| FETUSDT       | 0.001465      | 0.001533    | 0.06792      | 41.68         | 0.01775      | 0.01752     | 0.05068        | 0.9722                 | 0.002038     | 164.89 | -230179.301465 |
| STORJUSDT     | 0.001464      | 0.001671    | 0.06963      | 78.28         | 0.01438      | 0.01883     | 0.01541        | 0.9604                 | 0.002385     | 791.0  | -230179.301464 |
| BLZUSDT       | 0.001462      | 0.001591    | 0.06971      | 69.3          | 0.01726      | 0.01649     | 0.01671        | 0.9872                 | 0.0008036    | 791.0  | -230179.301462 |
| LRCUSDT       | 0.001461      | 0.001767    | 0.06798      | 80.48         | 0.01673      | 0.01969     | 0.02094        | 0.9559                 | 0.002426     | 791.0  | -230179.301461 |
| CRVUSDT       | 0.001452      | 0.001794    | 0.06779      | 67.55         | 0.01453      | 0.01712     | 0.02492        | 0.9546                 | 0.002283     | 791.0  | -230179.301452 |
| SFPUSDT       | 0.001446      | 0.001439    | 0.06689      | 79.8          | 0.01494      | 0.01928     | 0.02481        | 0.9434                 | 0.001875     | 791.0  | -230179.301446 |
| ONTUSDT       | 0.001434      | 0.001388    | 0.06979      | 83.17         | 0.01417      | 0.01384     | 0.02584        | 0.9781                 | 0.001291     | 791.0  | -230179.301434 |
| TOMOUSDT      | 0.001407      | 0.001231    | 0.06853      | 68.75         | 0.01469      | 0.01975     | 0.04486        | 0.9602                 | 0.002968     | 791.0  | -230179.301407 |
| GRTUSDT       | 0.00139       | 0.001805    | 0.06865      | 85.92         | 0.01486      | 0.01851     | 0.04324        | 0.9431                 | 0.00297      | 791.0  | -230179.30139  |
| ENJUSDT       | 0.001372      | 0.001708    | 0.06827      | 75.95         | 0.01581      | 0.01743     | 0.02533        | 0.9702                 | 0.002409     | 791.0  | -230179.301372 |
| REEFUSDT      | 0.001371      | 0.001882    | 0.06958      | 46.7          | 0.007965     | 0.01018     | 0.01147        | 0.9762                 | 0.001328     | 791.0  | -230179.301371 |
| ZENUSDT       | 0.00137       | 0.001802    | 0.0697       | 61.85         | 0.01219      | 0.01243     | 0.02705        | 0.9652                 | 0.001433     | 791.0  | -230179.30137  |
| RLCUSDT       | 0.001363      | 0.001626    | 0.06911      | 80.37         | 0.01577      | 0.01936     | 0.02021        | 0.9139                 | 0.003106     | 791.0  | -230179.301363 |
| VETUSDT       | 0.001346      | 0.001407    | 0.06592      | 78.8          | 0.01415      | 0.01413     | 0.0441         | 0.9837                 | 0.0008501    | 791.0  | -230179.301346 |
| ENSUSDT       | 0.001341      | 0.001868    | 0.06624      | 78.67         | 0.01423      | 0.01277     | 0.0126         | 0.9854                 | 0.0009443    | 577.85 | -230179.301341 |
| ALPHAUSDT     | 0.001337      | 0.001452    | 0.06892      | 79.88         | 0.01866      | 0.01863     | 0.05258        | 0.951                  | 0.002586     | 791.0  | -230179.301337 |
| XRPUSDT       | 0.001336      | 0.001451    | 0.06866      | 66.48         | 0.009469     | 0.01454     | 0.02621        | 0.9651                 | 0.002081     | 791.0  | -230179.301336 |
| SNXUSDT       | 0.001323      | 0.001531    | 0.06661      | 75.8          | 0.01735      | 0.01926     | 0.02733        | 0.9635                 | 0.002345     | 791.0  | -230179.301323 |
| CTKUSDT       | 0.001318      | 0.001639    | 0.06709      | 61.2          | 0.01255      | 0.01642     | 0.0196         | 0.9404                 | 0.002194     | 791.0  | -230179.301318 |
| HBARUSDT      | 0.001301      | 0.002234    | 0.0689       | 58.8          | 0.007801     | 0.0117      | 0.04623        | 0.961                  | 0.001815     | 791.0  | -230179.301301 |
| FLMUSDT       | 0.001298      | 0.001359    | 0.06929      | 83.85         | 0.01714      | 0.01863     | 0.02805        | 0.9222                 | 0.002464     | 791.0  | -230179.301298 |
| HOTUSDT       | 0.001297      | 0.001434    | 0.06995      | 46.7          | 0.0101       | 0.01115     | 0.02455        | 0.9827                 | 0.001057     | 791.0  | -230179.301297 |
| NEOUSDT       | 0.001295      | 0.001301    | 0.06952      | 84.85         | 0.01483      | 0.01379     | 0.03043        | 0.9726                 | 0.001546     | 791.0  | -230179.301295 |
| MTLUSDT       | 0.001291      | 0.001251    | 0.06896      | 54.82         | 0.01775      | 0.01918     | 0.07361        | 0.9507                 | 0.002689     | 791.0  | -230179.301291 |
| SPELLUSDT     | 0.001288      | 0.001187    | 0.06817      | 79.13         | 0.009262     | 0.009574    | 0.01046        | 0.9858                 | 0.0008427    | 297.5  | -230179.301288 |
| ICXUSDT       | 0.001276      | 0.001286    | 0.06972      | 68.3          | 0.0159       | 0.01866     | 0.02524        | 0.9445                 | 0.00246      | 791.0  | -230179.301276 |
| SUSHIUSDT     | 0.001273      | 0.001902    | 0.06918      | 78.18         | 0.01327      | 0.01892     | 0.02468        | 0.9408                 | 0.0028       | 791.0  | -230179.301273 |
| ONEUSDT       | 0.001269      | 0.001589    | 0.06598      | 79.0          | 0.01524      | 0.01992     | 0.04324        | 0.9584                 | 0.002737     | 791.0  | -230179.301269 |
| STMXUSDT      | 0.001258      | 0.001892    | 0.06583      | 71.47         | 0.01014      | 0.01212     | 0.00751        | 0.9706                 | 0.001659     | 791.0  | -230179.301258 |
| FTMUSDT       | 0.001249      | 0.001789    | 0.06881      | 63.98         | 0.0181       | 0.01956     | 0.02907        | 0.959                  | 0.002505     | 791.0  | -230179.301249 |
| BELUSDT       | 0.001239      | 0.001373    | 0.06722      | 65.28         | 0.01808      | 0.01955     | 0.04629        | 0.9381                 | 0.002463     | 791.0  | -230179.301239 |
| ZRXUSDT       | 0.001237      | 0.001452    | 0.06961      | 72.78         | 0.01324      | 0.01438     | 0.02206        | 0.9609                 | 0.001756     | 791.0  | -230179.301237 |
| ARBUSDT       | 0.001218      | 0.001018    | 0.06107      | 51.43         | 0.01654      | 0.01697     | 0.03311        | 0.9908                 | 0.001115     | 99.37  | -230179.301218 |
| KAVAUSDT      | 0.001217      | 0.001354    | 0.06975      | 57.43         | 0.01523      | 0.01974     | 0.04768        | 0.9416                 | 0.003142     | 791.0  | -230179.301217 |
| IDUSDT        | 0.001207      | 0.001936    | 0.04996      | 59.53         | 0.0132       | 0.01362     | 0.005796       | 0.9864                 | 0.001265     | 99.39  | -230179.301207 |
| INJUSDT       | 0.001185      | 0.001404    | 0.05754      | 40.5          | 0.014        | 0.01202     | 0.01203        | 0.987                  | 0.001041     | 317.88 | -230179.301185 |
| XEMUSDT       | 0.001168      | 0.001432    | 0.06763      | 64.92         | 0.0098       | 0.01483     | 0.02652        | 0.9568                 | 0.002416     | 791.0  | -230179.301168 |
| CTSIUSDT      | 0.001167      | 0.001346    | 0.06111      | 78.87         | 0.01488      | 0.01969     | 0.04053        | 0.962                  | 0.00284      | 612.85 | -230179.301167 |
| THETAUSDT     | 0.001159      | 0.001904    | 0.06967      | 78.42         | 0.01309      | 0.01163     | 0.03192        | 0.9759                 | 0.001398     | 791.0  | -230179.301159 |
| DENTUSDT      | 0.001151      | 0.001187    | 0.06901      | 72.0          | 0.0158       | 0.01824     | 0.03169        | 0.9624                 | 0.002308     | 791.0  | -230179.301151 |
| API3USDT      | 0.001148      | 0.001281    | 0.06346      | 93.72         | 0.01382      | 0.01605     | 0.01693        | 0.9698                 | 0.001812     | 493.85 | -230179.301148 |
| ETCUSDT       | 0.001136      | 0.001486    | 0.06797      | 61.5          | 0.01358      | 0.01976     | 0.053          | 0.9609                 | 0.002894     | 791.0  | -230179.301136 |
| MATICUSDT     | 0.001131      | 0.001443    | 0.06939      | 78.78         | 0.01558      | 0.01867     | 0.03967        | 0.9691                 | 0.002017     | 791.0  | -230179.301131 |
| KNCUSDT       | 0.001114      | 0.001258    | 0.06968      | 54.2          | 0.01686      | 0.01694     | 0.03231        | 0.9769                 | 0.001468     | 791.0  | -230179.301114 |
| COTIUSDT      | 0.001112      | 0.001633    | 0.06469      | 42.8          | 0.01267      | 0.01338     | 0.02499        | 0.9709                 | 0.001864     | 791.0  | -230179.301112 |
| DYDXUSDT      | 0.00111       | 0.001237    | 0.04755      | 50.35         | 0.01352      | 0.01309     | 0.01736        | 0.9866                 | 0.0007942    | 658.85 | -230179.30111  |
| FXSUSDT       | 0.001106      | 0.001062    | 0.06917      | 73.98         | 0.01587      | 0.01454     | 0.01719        | 0.9905                 | 0.001092     | 161.87 | -230179.301106 |
| DUSKUSDT      | 0.001105      | 0.00154     | 0.06398      | 53.47         | 0.0149       | 0.01354     | 0.0224         | 0.9872                 | 0.000719     | 539.85 | -230179.301105 |
| IOSTUSDT      | 0.001099      | 0.001428    | 0.06918      | 75.72         | 0.009315     | 0.01582     | 0.01937        | 0.9499                 | 0.00234      | 791.0  | -230179.301099 |
| DASHUSDT      | 0.001095      | 0.001037    | 0.06705      | 53.75         | 0.0169       | 0.01603     | 0.05803        | 0.98                   | 0.001041     | 791.0  | -230179.301095 |
| XTZUSDT       | 0.001092      | 0.00157     | 0.06965      | 58.05         | 0.01295      | 0.01248     | 0.01317        | 0.9683                 | 0.001451     | 791.0  | -230179.301092 |
| FLOWUSDT      | 0.001074      | 0.001206    | 0.04785      | 91.07         | 0.01283      | 0.0131      | 0.02505        | 0.9841                 | 0.0007925    | 505.85 | -230179.301074 |
| CELOUSDT      | 0.001069      | 0.001246    | 0.05534      | 70.58         | 0.01442      | 0.0129      | 0.02357        | 0.9784                 | 0.001226     | 641.85 | -230179.301069 |
| ALGOUSDT      | 0.001062      | 0.001943    | 0.06877      | 66.85         | 0.01044      | 0.01211     | 0.06323        | 0.9596                 | 0.00181      | 791.0  | -230179.301062 |
| COMPUSDT      | 0.001059      | 0.001041    | 0.06917      | 72.02         | 0.01933      | 0.01968     | 0.04434        | 0.9774                 | 0.001677     | 791.0  | -230179.301059 |
| 1INCHUSDT     | 0.001055      | 0.001552    | 0.06978      | 88.5          | 0.01696      | 0.01388     | 0.05059        | 0.9759                 | 0.001325     | 791.0  | -230179.301055 |
| DGBUSDT       | 0.001047      | 0.001477    | 0.06725      | 79.22         | 0.01187      | 0.01761     | 0.01897        | 0.9582                 | 0.002671     | 791.0  | -230179.301047 |
| IMXUSDT       | 0.001033      | 0.001203    | 0.06049      | 88.72         | 0.01881      | 0.01942     | 0.0408         | 0.9691                 | 0.001828     | 504.85 | -230179.301033 |
| NEARUSDT      | 0.001032      | 0.001675    | 0.06571      | 81.48         | 0.01623      | 0.01836     | 0.0452         | 0.9666                 | 0.002187     | 791.0  | -230179.301032 |
| DARUSDT       | 0.00103       | 0.001509    | 0.06426      | 78.95         | 0.01154      | 0.01356     | 0.01705        | 0.977                  | 0.001601     | 427.85 | -230179.30103  |
| 1000XECUSDT   | 0.001024      | 0.00118     | 0.06504      | 75.43         | 0.01115      | 0.01465     | 0.02439        | 0.9434                 | 0.001928     | 651.85 | -230179.301024 |
| MKRUSDT       | 0.0009888     | 0.001432    | 0.06221      | 61.27         | 0.01225      | 0.01563     | 0.03032        | 0.9637                 | 0.002197     | 791.0  | -230179.300989 |
| LINKUSDT      | 0.0009768     | 0.001415    | 0.06849      | 75.95         | 0.01118      | 0.01117     | 0.02549        | 0.9704                 | 0.001396     | 791.0  | -230179.300977 |
| FILUSDT       | 0.0009733     | 0.00113     | 0.06338      | 85.25         | 0.01537      | 0.01857     | 0.04491        | 0.9517                 | 0.002115     | 791.0  | -230179.300973 |
| ZECUSDT       | 0.0009546     | 0.001054    | 0.06741      | 48.43         | 0.01239      | 0.01446     | 0.03616        | 0.9723                 | 0.00174      | 791.0  | -230179.300955 |
| QTUMUSDT      | 0.00093       | 0.001185    | 0.06621      | 63.5          | 0.01395      | 0.01698     | 0.04761        | 0.956                  | 0.002533     | 791.0  | -230179.30093  |
| XLMUSDT       | 0.0009078     | 0.001005    | 0.06965      | 46.55         | 0.01008      | 0.01117     | 0.02079        | 0.9757                 | 0.001431     | 791.0  | -230179.300908 |
| RVNUSDT       | 0.0008469     | 0.001086    | 0.05091      | 78.3          | 0.01476      | 0.01498     | 0.02596        | 0.9717                 | 0.00141      | 791.0  | -230179.300847 |
| LPTUSDT       | 0.0008297     | 0.0009965   | 0.06306      | 81.83         | 0.0185       | 0.0188      | 0.06445        | 0.9776                 | 0.001659     | 596.85 | -230179.30083  |
| EOSUSDT       | 0.0008094     | 0.001174    | 0.06771      | 75.97         | 0.01058      | 0.01602     | 0.02221        | 0.9486                 | 0.002487     | 791.0  | -230179.300809 |
| RUNEUSDT      | 0.0007917     | 0.001447    | 0.06976      | 82.25         | 0.01608      | 0.01637     | 0.02544        | 0.9721                 | 0.001941     | 791.0  | -230179.300792 |
| IOTAUSDT      | 0.0007871     | 0.001284    | 0.05447      | 63.52         | 0.007774     | 0.008356    | 0.01243        | 0.9752                 | 0.001127     | 791.0  | -230179.300787 |
| APEUSDT       | 0.0007613     | 0.001416    | 0.05343      | 88.15         | 0.01351      | 0.01437     | 0.02525        | 0.9734                 | 0.001578     | 470.37 | -230179.300761 |
| IOTXUSDT      | 0.0007478     | 0.0008609   | 0.04713      | 73.27         | 0.01601      | 0.01669     | 0.02609        | 0.9814                 | 0.001072     | 687.85 | -230179.300748 |
| ATOMUSDT      | 0.0007471     | 0.001323    | 0.06941      | 57.0          | 0.01511      | 0.01946     | 0.04873        | 0.9561                 | 0.003027     | 791.0  | -230179.300747 |
| SANDUSDT      | 0.0007256     | 0.001204    | 0.0575       | 53.83         | 0.01694      | 0.01983     | 0.04926        | 0.9514                 | 0.002759     | 791.0  | -230179.300726 |
| KLAYUSDT      | 0.0007148     | 0.0007719   | 0.06473      | 69.17         | 0.01203      | 0.0115      | 0.05133        | 0.987                  | 0.0009142    | 626.85 | -230179.300715 |
| DOTUSDT       | 0.000708      | 0.001164    | 0.06715      | 80.05         | 0.01332      | 0.01399     | 0.03696        | 0.9765                 | 0.00169      | 791.0  | -230179.300708 |
| UNFIUSDT      | 0.0006959     | 0.001689    | 0.0604       | 37.37         | 0.01805      | 0.01998     | 0.0915         | 0.805                  | 0.006192     | 791.0  | -230179.300696 |
| ADAUSDT       | 0.0006863     | 0.001078    | 0.05565      | 75.97         | 0.01355      | 0.01297     | 0.09897        | 0.9687                 | 0.001581     | 791.0  | -230179.300686 |
| TRXUSDT       | 0.0006234     | 0.0006993   | 0.06806      | 65.77         | 0.01023      | 0.009729    | 0.03964        | 0.9845                 | 0.0009157    | 791.0  | -230179.300623 |
| XMRUSDT       | 0.0006095     | 0.0009186   | 0.06959      | 63.82         | 0.01192      | 0.01762     | 0.03444        | 0.9683                 | 0.002635     | 791.0  | -230179.30061  |
| LDOUSDT       | 0.0006076     | 0.0007787   | 0.04477      | 76.15         | 0.01697      | 0.0145      | 0.02023        | 0.9873                 | 0.0009067    | 281.5  | -230179.300608 |
| AUDIOUSDT     | 0.0005989     | 0.0008355   | 0.03909      | 90.03         | 0.01771      | 0.01815     | 0.03146        | 0.9647                 | 0.001383     | 680.85 | -230179.300599 |
