+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| STGUSDT       | 0.0006327     | 0.001054    | 0.06532      | 71.3          | 0.01424      | 0.01516     | 0.04959        | 0.9309                 | 0.006907     | 307.5  | -480179.300633 |
| AXSUSDT       | 0.0006334     | 0.001634    | 0.06959      | 62.7          | 0.01672      | 0.01986     | 0.0941         | 0.901                  | 0.007348     | 905.0  | -480179.300633 |
| GMXUSDT       | 0.0006188     | 0.0007604   | 0.05065      | 44.6          | 0.0176       | 0.01412     | 0.08407        | 0.989                  | 0.001568     | 131.39 | -480179.300619 |
| BLZUSDT       | 0.0006182     | 0.00094     | 0.06194      | 58.73         | 0.01993      | 0.01863     | 0.0563         | 0.9019                 | 0.005941     | 905.0  | -480179.300618 |
| FLMUSDT       | 0.0005738     | 0.0008545   | 0.06611      | 55.47         | 0.01958      | 0.01781     | 0.06827        | 0.9116                 | 0.006121     | 905.0  | -480179.300574 |
| GALUSDT       | 0.0005455     | 0.001203    | 0.05843      | 53.78         | 0.01717      | 0.0166      | 0.05643        | 0.9225                 | 0.00565      | 419.41 | -480179.300545 |
| KNCUSDT       | 0.000539      | 0.001159    | 0.04757      | 46.33         | 0.01581      | 0.01965     | 0.05951        | 0.8773                 | 0.007106     | 905.0  | -480179.300539 |
| YFIUSDT       | 0.0005295     | 0.001292    | 0.06962      | 68.05         | 0.01746      | 0.01861     | 0.089          | 0.8812                 | 0.006564     | 905.0  | -480179.30053  |
| API3USDT      | 0.0004985     | 0.00102     | 0.05655      | 82.85         | 0.01458      | 0.01419     | 0.03242        | 0.929                  | 0.00492      | 491.85 | -480179.300498 |
| DARUSDT       | 0.0003964     | 0.0007684   | 0.06147      | 59.1          | 0.01494      | 0.01659     | 0.06886        | 0.9374                 | 0.006676     | 425.85 | -480179.300396 |
| TRUUSDT       | 0.0003851     | 0.0007705   | 0.05631      | 53.38         | 0.01936      | 0.01594     | 0.06583        | 0.9758                 | 0.00288      | 113.5  | -480179.300385 |
| KSMUSDT       | 0.0003674     | 0.001307    | 0.04932      | 48.35         | 0.01587      | 0.01584     | 0.09042        | 0.8991                 | 0.005059     | 905.0  | -480179.300367 |
| JOEUSDT       | 0.0003477     | 0.0005788   | 0.04868      | 43.47         | 0.01989      | 0.01628     | 0.09953        | 0.9756                 | 0.003189     | 91.49  | -480179.300348 |
| SXPUSDT       | 0.0003125     | 0.001147    | 0.02729      | 70.13         | 0.01464      | 0.01287     | 0.07547        | 0.9233                 | 0.00295      | 905.0  | -480179.300312 |
| FLOWUSDT      | 0.0002389     | 0.0005805   | 0.04112      | 64.03         | 0.01714      | 0.01507     | 0.0848         | 0.9414                 | 0.002884     | 503.85 | -480179.300239 |
| 1000XECUSDT   | 0.000166      | 0.0004997   | 0.0411       | 59.9          | 0.01519      | 0.01375     | 0.0918         | 0.9248                 | 0.002822     | 649.85 | -480179.300166 |
| USDCUSDT      | 2.987e-08     | 2.987e-07   | 1.945e-05    | 8.7           | 0.002553     | 9.661e-05   | 0.0            | 1.0                    | 6.469e-07    | 108.29 | -480179.3      |
| CTSIUSDT      | 0.0007322     | 0.001006    | 0.04864      | 49.63         | 0.0159       | 0.02014     | 0.07788        | 0.8903                 | 0.007772     | 610.85 | -480177.920237 |
| LPTUSDT       | 0.0007944     | 0.0009325   | 0.06738      | 48.78         | 0.0164       | 0.02044     | 0.09956        | 0.8798                 | 0.008213     | 594.85 | -480174.903621 |
| C98USDT       | 0.0004287     | 0.001047    | 0.07017      | 47.23         | 0.01684      | 0.02079     | 0.07126        | 0.9166                 | 0.008418     | 673.85 | -480171.364916 |
| ANTUSDT       | 0.0005913     | 0.0008705   | 0.04893      | 68.28         | 0.01744      | 0.02104     | 0.02693        | 0.8916                 | 0.007377     | 548.83 | -480168.937053 |
| ARUSDT        | 0.0004143     | 0.0007108   | 0.07042      | 53.12         | 0.02144      | 0.02153     | 0.1            | 0.9157                 | 0.008492     | 638.85 | -480162.603562 |
| DUSKUSDT      | 0.0004845     | 0.001015    | 0.06224      | 45.53         | 0.01711      | 0.02328     | 0.06443        | 0.9004                 | 0.008962     | 537.85 | -480146.52837  |
| IOTXUSDT      | 0.0007033     | 0.0008644   | 0.08019      | 48.97         | 0.01884      | 0.02656     | 0.09618        | 0.8686                 | 0.01106      | 685.85 | -480113.566272 |
| MASKUSDT      | 0.0009396     | 0.001009    | 0.09188      | 56.32         | 0.02467      | 0.03224     | 0.06614        | 0.854                  | 0.0136       | 670.85 | -480051.97197  |
| DYDXUSDT      | 0.001371      | 0.001653    | 0.1444       | 51.57         | 0.02192      | 0.03424     | 0.09053        | 0.8471                 | 0.01792      | 656.85 | -480034.24904  |
| AUDIOUSDT     | 0.0005611     | 0.0008866   | 0.1045       | 53.97         | 0.02239      | 0.03446     | 0.07271        | 0.8702                 | 0.01522      | 678.85 | -480031.938874 |
| XEMUSDT       | 0.0002134     | 0.001382    | 0.01724      | 96.22         | 0.01256      | 0.0115      | 0.1306         | 0.9442                 | 0.001793     | 847.71 | -477095.934729 |
| GTCUSDT       | 0.0003004     | 0.0008422   | 0.1031       | 57.0          | 0.02664      | 0.03473     | 0.1358         | 0.8532                 | 0.01461      | 747.85 | -476441.924941 |
| BAKEUSDT      | 0.0004953     | 0.0006883   | 0.1225       | 58.03         | 0.02958      | 0.04394     | 0.2284         | 0.8385                 | 0.01997      | 770.71 | -467092.506307 |
| GMTUSDT       | 0.0001687     | 0.0009576   | 0.08376      | 72.77         | 0.01708      | 0.0206      | 0.25           | 0.8839                 | 0.008502     | 470.83 | -465172.353376 |
| KLAYUSDT      | 0.0002409     | 0.0005335   | 0.04437      | 60.48         | 0.01249      | 0.01657     | 0.357          | 0.8956                 | 0.006131     | 624.85 | -454478.382912 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| BLURUSDT      | 0.004385      | 0.001832    | 0.03928      | 35.12         | 0.01225      | 0.01031     | 0.05201        | 0.9971                 | 0.0003329    | 61.5   | -230179.304385 |
| TRUUSDT       | 0.003291      | 0.002477    | 0.03394      | 78.18         | 0.007878     | 0.006774    | 0.0001217      | 0.9941                 | 0.0004615    | 113.5  | -230179.303291 |
| RDNTUSDT      | 0.003225      | 0.002389    | 0.06619      | 38.57         | 0.00987      | 0.009093    | 0.001864       | 0.9926                 | 0.000653     | 84.5   | -230179.303225 |
| 1000FLOKIUSDT | 0.002917      | 0.00196     | 0.0274       | 36.78         | 0.007491     | 0.007515    | 0.000766       | 0.998                  | 0.0002308    | 53.31  | -230179.302917 |
| 1000PEPEUSDT  | 0.002915      | 0.002162    | 0.01913      | 58.52         | 0.01664      | 0.0165      | 0.009551       | 0.9978                 | 0.0002507    | 54.31  | -230179.302915 |
| IDEXUSDT      | 0.00271       | 0.002151    | 0.05032      | 47.18         | 0.008165     | 0.007022    | 0.002314       | 0.993                  | 0.0007236    | 56.5   | -230179.30271  |
| UMAUSDT       | 0.002328      | 0.001274    | 0.04529      | 43.43         | 0.006777     | 0.006236    | 0.00716        | 0.9941                 | 0.0006176    | 49.48  | -230179.302328 |
| AMBUSDT       | 0.002249      | 0.002119    | 0.03403      | 49.18         | 0.008908     | 0.00857     | 0.001796       | 0.9943                 | 0.0005423    | 90.5   | -230179.302249 |
| RADUSDT       | 0.002116      | 0.003922    | 0.04698      | 37.65         | 0.006907     | 0.00588     | 0.005085       | 0.9966                 | 0.0003794    | 49.5   | -230179.302116 |
| AGIXUSDT      | 0.002048      | 0.002606    | 0.0495       | 79.52         | 0.01144      | 0.01036     | 0.00579        | 0.9905                 | 0.0007286    | 132.4  | -230179.302048 |
| CHRUSDT       | 0.001942      | 0.002235    | 0.06988      | 83.43         | 0.01401      | 0.0158      | 0.004575       | 0.9479                 | 0.001799     | 838.71 | -230179.301942 |
| OGNUSDT       | 0.001921      | 0.002013    | 0.06991      | 64.92         | 0.01505      | 0.01756     | 0.01449        | 0.939                  | 0.002199     | 818.71 | -230179.301921 |
| SSVUSDT       | 0.001906      | 0.002005    | 0.05574      | 80.25         | 0.01219      | 0.01274     | 0.01415        | 0.9804                 | 0.001434     | 124.5  | -230179.301906 |
| ANKRUSDT      | 0.001904      | 0.002766    | 0.06621      | 75.95         | 0.01281      | 0.01599     | 0.01908        | 0.9512                 | 0.002263     | 883.71 | -230179.301904 |
| GMXUSDT       | 0.001888      | 0.001205    | 0.06766      | 60.63         | 0.01206      | 0.0115      | 0.08502        | 0.9962                 | 0.0004176    | 131.39 | -230179.301888 |
| BNXUSDT       | 0.001884      | 0.001636    | 0.04715      | 71.17         | 0.01099      | 0.009683    | 0.02331        | 0.9949                 | 0.0004358    | 126.38 | -230179.301884 |
| TLMUSDT       | 0.001879      | 0.001311    | 0.06116      | 40.32         | 0.009448     | 0.009914    | 0.01677        | 0.9915                 | 0.0006993    | 90.48  | -230179.301879 |
| LEVERUSDT     | 0.001873      | 0.001189    | 0.0679       | 78.7          | 0.01153      | 0.01048     | 0.03292        | 0.9933                 | 0.0008076    | 90.49  | -230179.301873 |
| REEFUSDT      | 0.001868      | 0.002169    | 0.06848      | 85.78         | 0.01002      | 0.013       | 0.008502       | 0.9707                 | 0.001784     | 856.7  | -230179.301868 |
| COMBOUSDT     | 0.001865      | 0.002834    | 0.03732      | 25.98         | 0.009703     | 0.007675    | 0.006283       | 0.9966                 | 0.0005263    | 26.5   | -230179.301865 |
| NKNUSDT       | 0.001863      | 0.00276     | 0.06999      | 50.78         | 0.01559      | 0.0179      | 0.07573        | 0.944                  | 0.003081     | 810.71 | -230179.301863 |
| ACHUSDT       | 0.001861      | 0.00143     | 0.0388       | 84.8          | 0.0169       | 0.01606     | 0.022          | 0.989                  | 0.0008581    | 126.39 | -230179.301861 |
| HFTUSDT       | 0.001834      | 0.001373    | 0.06207      | 45.12         | 0.01123      | 0.008898    | 0.01126        | 0.9966                 | 0.0003839    | 83.5   | -230179.301834 |
| MINAUSDT      | 0.001826      | 0.001571    | 0.05838      | 79.75         | 0.01185      | 0.01251     | 0.003299       | 0.9861                 | 0.000978     | 141.54 | -230179.301826 |
| CHZUSDT       | 0.001812      | 0.002031    | 0.06373      | 49.62         | 0.008948     | 0.01384     | 0.04561        | 0.932                  | 0.002054     | 888.71 | -230179.301812 |
| KEYUSDT       | 0.00179       | 0.00378     | 0.06188      | 42.58         | 0.01096      | 0.00991     | 0.005373       | 0.9903                 | 0.001208     | 35.5   | -230179.30179  |
| OMGUSDT       | 0.001782      | 0.002343    | 0.06874      | 29.87         | 0.01153      | 0.01351     | 0.02829        | 0.9621                 | 0.001878     | 905.0  | -230179.301782 |
| EDUUSDT       | 0.001771      | 0.001692    | 0.04718      | 52.15         | 0.01361      | 0.01338     | 0.004558       | 0.9905                 | 0.0009721    | 59.5   | -230179.301771 |
| SFPUSDT       | 0.001764      | 0.001672    | 0.06994      | 84.8          | 0.01464      | 0.01957     | 0.01077        | 0.9363                 | 0.002008     | 854.71 | -230179.301764 |
| LITUSDT       | 0.001735      | 0.002301    | 0.06769      | 79.85         | 0.01477      | 0.01393     | 0.01312        | 0.9731                 | 0.001607     | 860.71 | -230179.301735 |
| TOMOUSDT      | 0.00172       | 0.001731    | 0.06612      | 69.1          | 0.01375      | 0.0178      | 0.02321        | 0.9631                 | 0.002571     | 905.0  | -230179.30172  |
| LQTYUSDT      | 0.001715      | 0.002132    | 0.04581      | 50.45         | 0.0109       | 0.01429     | 0.00704        | 0.9781                 | 0.001789     | 110.5  | -230179.301715 |
| JASMYUSDT     | 0.001715      | 0.002349    | 0.06208      | 71.33         | 0.008981     | 0.01147     | 0.007714       | 0.9789                 | 0.00158      | 434.85 | -230179.301715 |
| OCEANUSDT     | 0.001702      | 0.002149    | 0.06908      | 65.6          | 0.0164       | 0.01594     | 0.02804        | 0.9661                 | 0.001874     | 905.0  | -230179.301702 |
| HIGHUSDT      | 0.001687      | 0.002498    | 0.04884      | 62.37         | 0.01237      | 0.01098     | 0.009562       | 0.987                  | 0.0009019    | 141.89 | -230179.301687 |
| TUSDT         | 0.001667      | 0.001234    | 0.06314      | 48.9          | 0.01133      | 0.01618     | 0.07144        | 0.9734                 | 0.002439     | 147.46 | -230179.301667 |
| SKLUSDT       | 0.001659      | 0.0025      | 0.06649      | 82.12         | 0.0146       | 0.01952     | 0.01165        | 0.9342                 | 0.003199     | 905.0  | -230179.301659 |
| ASTRUSDT      | 0.001657      | 0.001587    | 0.05223      | 86.55         | 0.008874     | 0.007516    | 0.004549       | 0.9956                 | 0.000404     | 134.89 | -230179.301657 |
| CELRUSDT      | 0.001622      | 0.002102    | 0.06763      | 57.4          | 0.01341      | 0.01872     | 0.02891        | 0.9441                 | 0.003054     | 821.71 | -230179.301622 |
| RENUSDT       | 0.001619      | 0.0018      | 0.06688      | 78.68         | 0.01825      | 0.01643     | 0.04066        | 0.9622                 | 0.001867     | 905.0  | -230179.301619 |
| PHBUSDT       | 0.001599      | 0.001626    | 0.04609      | 84.47         | 0.01343      | 0.01202     | 0.00908        | 0.9921                 | 0.0006329    | 132.39 | -230179.301599 |
| ALICEUSDT     | 0.001594      | 0.001678    | 0.06565      | 57.42         | 0.01653      | 0.01676     | 0.01633        | 0.9836                 | 0.0009745    | 834.87 | -230179.301594 |
| CKBUSDT       | 0.001571      | 0.001797    | 0.0494       | 80.53         | 0.009852     | 0.009378    | 0.006265       | 0.9955                 | 0.0003853    | 120.5  | -230179.301571 |
| GALUSDT       | 0.001563      | 0.002098    | 0.05934      | 81.45         | 0.01298      | 0.01422     | 0.008402       | 0.9755                 | 0.001417     | 419.41 | -230179.301563 |
| 1000LUNCUSDT  | 0.001534      | 0.001738    | 0.06356      | 58.2          | 0.0097       | 0.01972     | 0.01811        | 0.9564                 | 0.003063     | 292.46 | -230179.301534 |
| IDUSDT        | 0.001515      | 0.002232    | 0.04668      | 24.68         | 0.01126      | 0.01298     | 0.01962        | 0.9822                 | 0.00165      | 97.39  | -230179.301515 |
| RSRUSDT       | 0.001511      | 0.002334    | 0.06853      | 78.95         | 0.01395      | 0.01572     | 0.01791        | 0.9679                 | 0.002172     | 905.0  | -230179.301511 |
| HOOKUSDT      | 0.001487      | 0.001809    | 0.06477      | 55.2          | 0.01398      | 0.01379     | 0.008016       | 0.9841                 | 0.001446     | 156.87 | -230179.301487 |
| BATUSDT       | 0.00147       | 0.001563    | 0.06715      | 59.77         | 0.01476      | 0.01413     | 0.06926        | 0.956                  | 0.00138      | 905.0  | -230179.30147  |
| HOTUSDT       | 0.001466      | 0.001611    | 0.06907      | 59.02         | 0.01212      | 0.01312     | 0.01829        | 0.9706                 | 0.001485     | 820.71 | -230179.301466 |
| ONEUSDT       | 0.001428      | 0.001848    | 0.06516      | 78.88         | 0.01537      | 0.01851     | 0.01205        | 0.9598                 | 0.002406     | 832.71 | -230179.301428 |
| BLZUSDT       | 0.001423      | 0.001908    | 0.06817      | 69.23         | 0.01594      | 0.01788     | 0.0174         | 0.9294                 | 0.00268      | 905.0  | -230179.301423 |
| TRBUSDT       | 0.001409      | 0.00271     | 0.06796      | 86.95         | 0.01392      | 0.01842     | 0.009853       | 0.9354                 | 0.002773     | 905.0  | -230179.301409 |
| LRCUSDT       | 0.001407      | 0.001707    | 0.06743      | 46.87         | 0.01647      | 0.01887     | 0.04019        | 0.9511                 | 0.002306     | 905.0  | -230179.301407 |
| SUSHIUSDT     | 0.001404      | 0.002079    | 0.0696       | 59.47         | 0.01294      | 0.01384     | 0.01699        | 0.9733                 | 0.001531     | 905.0  | -230179.301404 |
| LUNA2USDT     | 0.001388      | 0.002051    | 0.04084      | 44.3          | 0.007092     | 0.007866    | 0.003561       | 0.9858                 | 0.0008137    | 291.87 | -230179.301388 |
| MTLUSDT       | 0.001383      | 0.001393    | 0.05908      | 71.38         | 0.01607      | 0.01997     | 0.04591        | 0.9467                 | 0.00297      | 819.71 | -230179.301383 |
| CTKUSDT       | 0.001359      | 0.001766    | 0.06979      | 63.68         | 0.01266      | 0.0162      | 0.01232        | 0.9274                 | 0.002322     | 905.0  | -230179.301359 |
| SANDUSDT      | 0.001357      | 0.001671    | 0.06341      | 54.35         | 0.01772      | 0.01993     | 0.02909        | 0.9635                 | 0.001725     | 884.71 | -230179.301357 |
| GRTUSDT       | 0.001351      | 0.002078    | 0.06322      | 48.42         | 0.0155       | 0.01665     | 0.0315         | 0.9513                 | 0.002474     | 905.0  | -230179.301351 |
| STORJUSDT     | 0.001339      | 0.001518    | 0.06986      | 71.78         | 0.01859      | 0.01972     | 0.02797        | 0.9503                 | 0.002084     | 905.0  | -230179.301339 |
| FETUSDT       | 0.001337      | 0.001499    | 0.05003      | 43.52         | 0.01505      | 0.01387     | 0.06988        | 0.9914                 | 0.0007587    | 162.89 | -230179.301337 |
| STMXUSDT      | 0.001326      | 0.00187     | 0.06951      | 70.82         | 0.01351      | 0.01365     | 0.03198        | 0.9672                 | 0.001697     | 828.71 | -230179.301326 |
| NEOUSDT       | 0.00131       | 0.001497    | 0.06998      | 80.02         | 0.01461      | 0.01379     | 0.01931        | 0.9782                 | 0.001505     | 905.0  | -230179.30131  |
| ARBUSDT       | 0.001305      | 0.001156    | 0.06246      | 32.57         | 0.01518      | 0.01499     | 0.02648        | 0.994                  | 0.0006508    | 97.37  | -230179.301305 |
| CRVUSDT       | 0.001302      | 0.002185    | 0.06961      | 67.62         | 0.01407      | 0.01731     | 0.0162         | 0.958                  | 0.002549     | 905.0  | -230179.301302 |
| ONTUSDT       | 0.001291      | 0.001778    | 0.06657      | 79.02         | 0.01423      | 0.01136     | 0.05085        | 0.981                  | 0.001231     | 905.0  | -230179.301291 |
| ALPHAUSDT     | 0.00128       | 0.001605    | 0.06634      | 69.45         | 0.01783      | 0.01844     | 0.05644        | 0.9558                 | 0.002379     | 905.0  | -230179.30128  |
| COTIUSDT      | 0.001278      | 0.001615    | 0.06424      | 88.07         | 0.01557      | 0.01542     | 0.04457        | 0.9768                 | 0.001297     | 840.71 | -230179.301278 |
| RLCUSDT       | 0.001277      | 0.001767    | 0.06942      | 59.07         | 0.0151       | 0.01668     | 0.02734        | 0.948                  | 0.002362     | 905.0  | -230179.301277 |
| WOOUSDT       | 0.001277      | 0.001234    | 0.06221      | 71.02         | 0.01639      | 0.0145      | 0.03161        | 0.9776                 | 0.001307     | 446.85 | -230179.301277 |
| KAVAUSDT      | 0.001271      | 0.001758    | 0.06933      | 47.98         | 0.01333      | 0.01812     | 0.03533        | 0.9384                 | 0.003118     | 905.0  | -230179.301271 |
| XEMUSDT       | 0.001269      | 0.001761    | 0.06755      | 68.77         | 0.009726     | 0.01547     | 0.01139        | 0.9541                 | 0.00242      | 847.71 | -230179.301269 |
| SPELLUSDT     | 0.001268      | 0.001496    | 0.06223      | 37.85         | 0.007549     | 0.009391    | 0.008696       | 0.9797                 | 0.001271     | 295.5  | -230179.301268 |
| SNXUSDT       | 0.001262      | 0.001487    | 0.06967      | 62.88         | 0.01609      | 0.01867     | 0.01371        | 0.9558                 | 0.002322     | 905.0  | -230179.301262 |
| IOSTUSDT      | 0.001255      | 0.001483    | 0.06999      | 77.58         | 0.01351      | 0.01814     | 0.009881       | 0.9572                 | 0.002502     | 905.0  | -230179.301255 |
| 1INCHUSDT     | 0.001261      | 0.001894    | 0.07         | 54.32         | 0.01156      | 0.0127      | 0.01046        | 0.976                  | 0.001497     | 905.0  | -230179.301244 |
| ENJUSDT       | 0.001239      | 0.002109    | 0.06944      | 76.78         | 0.01516      | 0.0182      | 0.02838        | 0.9676                 | 0.00266      | 905.0  | -230179.301239 |
| ICPUSDT       | 0.001219      | 0.001249    | 0.06572      | 50.73         | 0.01206      | 0.01453     | 0.06738        | 0.9719                 | 0.001878     | 274.89 | -230179.301219 |
| FLMUSDT       | 0.001215      | 0.001688    | 0.06957      | 84.13         | 0.01682      | 0.01882     | 0.0189         | 0.9157                 | 0.002911     | 905.0  | -230179.301215 |
| DUSKUSDT      | 0.001214      | 0.001609    | 0.04929      | 81.15         | 0.01241      | 0.01192     | 0.03372        | 0.9794                 | 0.00104      | 537.85 | -230179.301214 |
| FXSUSDT       | 0.001213      | 0.001181    | 0.06594      | 43.6          | 0.0166       | 0.01473     | 0.0746         | 0.9903                 | 0.0009622    | 159.87 | -230179.301213 |
| ENSUSDT       | 0.001203      | 0.001514    | 0.06955      | 82.75         | 0.01424      | 0.01474     | 0.01163        | 0.9791                 | 0.001567     | 575.85 | -230179.301203 |
| ZRXUSDT       | 0.001196      | 0.001751    | 0.06804      | 56.02         | 0.01376      | 0.01578     | 0.05866        | 0.9558                 | 0.002289     | 905.0  | -230179.301196 |
| UNFIUSDT      | 0.00119       | 0.002247    | 0.06925      | 47.93         | 0.01827      | 0.01981     | 0.05364        | 0.8025                 | 0.006035     | 859.71 | -230179.30119  |
| CELOUSDT      | 0.001184      | 0.001527    | 0.06156      | 77.72         | 0.01334      | 0.01271     | 0.02936        | 0.9779                 | 0.001197     | 639.85 | -230179.301184 |
| DASHUSDT      | 0.00117       | 0.001236    | 0.06931      | 63.53         | 0.01513      | 0.0156      | 0.03714        | 0.9528                 | 0.001986     | 905.0  | -230179.30117  |
| IOTAUSDT      | 0.001159      | 0.001693    | 0.06999      | 48.78         | 0.01248      | 0.01734     | 0.02598        | 0.9582                 | 0.00287      | 905.0  | -230179.301159 |
| ZENUSDT       | 0.001153      | 0.001783    | 0.06845      | 86.13         | 0.01605      | 0.01455     | 0.06571        | 0.979                  | 0.001224     | 905.0  | -230179.301153 |
| IMXUSDT       | 0.001129      | 0.001341    | 0.04687      | 88.77         | 0.01876      | 0.01869     | 0.04193        | 0.9706                 | 0.00155      | 502.85 | -230179.301129 |
| DENTUSDT      | 0.001112      | 0.00111     | 0.06025      | 72.0          | 0.01597      | 0.01656     | 0.07833        | 0.9717                 | 0.001574     | 826.83 | -230179.301112 |
| ICXUSDT       | 0.001097      | 0.001276    | 0.05514      | 79.92         | 0.01616      | 0.01731     | 0.01905        | 0.9465                 | 0.00208      | 905.0  | -230179.301097 |
| XRPUSDT       | 0.001069      | 0.001189    | 0.06976      | 55.18         | 0.012        | 0.0144      | 0.01546        | 0.9731                 | 0.001502     | 905.0  | -230179.301069 |
| KNCUSDT       | 0.00106       | 0.00137     | 0.06769      | 64.87         | 0.01648      | 0.01834     | 0.05923        | 0.9582                 | 0.002405     | 905.0  | -230179.30106  |
| FTMUSDT       | 0.001057      | 0.001967    | 0.05068      | 58.87         | 0.01949      | 0.01885     | 0.0372         | 0.9676                 | 0.001473     | 905.0  | -230179.301057 |
| EOSUSDT       | 0.001057      | 0.00142     | 0.06823      | 77.23         | 0.01099      | 0.0146      | 0.02446        | 0.9515                 | 0.002174     | 905.0  | -230179.301057 |
| DYDXUSDT      | 0.001048      | 0.00119     | 0.03915      | 76.62         | 0.01432      | 0.01915     | 0.01709        | 0.9532                 | 0.002128     | 656.85 | -230179.301048 |
| LINKUSDT      | 0.00104       | 0.001927    | 0.06959      | 75.98         | 0.01068      | 0.01117     | 0.008926       | 0.9662                 | 0.001498     | 905.0  | -230179.30104  |
| FLOWUSDT      | 0.001036      | 0.001254    | 0.06465      | 94.48         | 0.01212      | 0.014       | 0.02387        | 0.9799                 | 0.001774     | 503.85 | -230179.301036 |
| LDOUSDT       | 0.001028      | 0.001376    | 0.05754      | 44.6          | 0.01731      | 0.01804     | 0.07023        | 0.9776                 | 0.001654     | 279.5  | -230179.301028 |
| 1000XECUSDT   | 0.001028      | 0.001274    | 0.06877      | 54.78         | 0.01035      | 0.01067     | 0.01665        | 0.9749                 | 0.001184     | 649.85 | -230179.301028 |
| MATICUSDT     | 0.001014      | 0.001482    | 0.06824      | 78.83         | 0.01759      | 0.01931     | 0.01891        | 0.9672                 | 0.002147     | 905.0  | -230179.301014 |
| THETAUSDT     | 0.001009      | 0.001521    | 0.06619      | 79.43         | 0.01559      | 0.01948     | 0.05629        | 0.9636                 | 0.00279      | 905.0  | -230179.301009 |
| INJUSDT       | 0.001         | 0.00111     | 0.04668      | 39.57         | 0.01493      | 0.01259     | 0.01042        | 0.9909                 | 0.0006246    | 315.88 | -230179.301    |
| ALGOUSDT      | 0.0009949     | 0.002035    | 0.06969      | 59.68         | 0.01227      | 0.01975     | 0.05928        | 0.907                  | 0.0039       | 905.0  | -230179.300995 |
| MANAUSDT      | 0.0009736     | 0.00153     | 0.06263      | 82.58         | 0.01338      | 0.01799     | 0.05111        | 0.9498                 | 0.002522     | 835.71 | -230179.300974 |
| HBARUSDT      | 0.0009719     | 0.001836    | 0.06875      | 89.5          | 0.01219      | 0.01638     | 0.06217        | 0.9638                 | 0.002685     | 833.71 | -230179.300972 |
| XTZUSDT       | 0.00097       | 0.001684    | 0.06988      | 56.6          | 0.01157      | 0.01001     | 0.008144       | 0.9781                 | 0.001076     | 905.0  | -230179.30097  |
| QTUMUSDT      | 0.0009596     | 0.00163     | 0.0677       | 52.48         | 0.01218      | 0.01808     | 0.02334        | 0.9543                 | 0.002829     | 905.0  | -230179.30096  |
| DGBUSDT       | 0.0009488     | 0.001436    | 0.06572      | 62.95         | 0.01001      | 0.01174     | 0.008953       | 0.9723                 | 0.001567     | 798.85 | -230179.300949 |
| VETUSDT       | 0.0009374     | 0.001452    | 0.06906      | 78.77         | 0.0139       | 0.0151      | 0.07727        | 0.9737                 | 0.001975     | 905.0  | -230179.300937 |
| LPTUSDT       | 0.0009355     | 0.001087    | 0.05439      | 87.5          | 0.01185      | 0.01512     | 0.01874        | 0.9616                 | 0.001699     | 594.85 | -230179.300936 |
| JOEUSDT       | 0.0009358     | 0.0007068   | 0.03433      | 69.03         | 0.01854      | 0.01694     | 0.06303        | 0.9901                 | 0.000857     | 91.49  | -230179.300936 |
| ARPAUSDT      | 0.0009288     | 0.0008428   | 0.03416      | 80.7          | 0.01586      | 0.01945     | 0.0381         | 0.9413                 | 0.002194     | 617.85 | -230179.300929 |
| NEARUSDT      | 0.0009219     | 0.001737    | 0.06466      | 58.43         | 0.01581      | 0.01846     | 0.05468        | 0.961                  | 0.002404     | 905.0  | -230179.300922 |
| XLMUSDT       | 0.0009146     | 0.001297    | 0.06978      | 78.87         | 0.01196      | 0.01384     | 0.01979        | 0.9749                 | 0.001786     | 905.0  | -230179.300915 |
| API3USDT      | 0.000911      | 0.001342    | 0.06025      | 83.97         | 0.01405      | 0.0139      | 0.02295        | 0.9741                 | 0.001661     | 491.85 | -230179.300911 |
| RVNUSDT       | 0.00088       | 0.001297    | 0.05521      | 78.28         | 0.01551      | 0.01642     | 0.03126        | 0.964                  | 0.001885     | 855.71 | -230179.30088  |
| CTSIUSDT      | 0.0008741     | 0.001007    | 0.05816      | 52.45         | 0.01781      | 0.01809     | 0.05709        | 0.9722                 | 0.002034     | 610.85 | -230179.300874 |
| ADAUSDT       | 0.0008602     | 0.001186    | 0.06637      | 81.32         | 0.01456      | 0.01868     | 0.05272        | 0.9518                 | 0.002643     | 905.0  | -230179.30086  |
