,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1635146220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
1,1635149820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
2,1635153420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
3,1635157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13715,1.0,1.0,500.0,500.0,500.0,500.0,0.0,0.0
4,1635160620000.0,0.0,0.0,69.0,0.1356,0.0,0.0,0.137,1.0,1.0,499.99812872,500.0,500.09472872000003,500.0,0.018712870034038875,0.0
5,1635164220000.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.13745,1.0,1.0,500.136989288,500.0,500.136989288,500.0,0.0,0.0
6,1635167820000.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.13815,1.0,1.0,500.136989288,500.0,500.136989288,500.0,0.0,0.0
7,1635171420000.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.1391,1.0,1.0,500.136989288,500.0,500.136989288,500.0,0.0,0.0
8,1635175020000.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.1399999999999999,1.0,1.0,500.136989288,500.0,500.136989288,500.0,0.0,0.0
9,1635178620000.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.14155,1.0,1.0,500.136989288,500.0,500.136989288,500.0,0.0,0.0
10,1635182220000.0,0.0,0.0,67.0,0.14012,0.0,0.0,0.1408,1.0,1.0,500.13511168,500.0,500.18067168000005,500.0,0.018771007635246216,0.0
11,1635185820000.0,0.0,0.0,67.0,0.14012,0.0,0.0,0.13865,1.0,1.0,500.13511168,500.0,500.03662168,500.0,0.018771007635246216,0.0
12,1635189420000.0,0.0,0.0,67.0,0.14012,0.0,0.0,0.1406,1.0,1.0,500.13511168,500.0,500.16727168,500.0,0.018771007635246216,0.0
13,1635193020000.0,0.0,0.0,67.0,0.14012,0.0,0.0,0.14115,1.0,1.0,500.13511168,500.0,500.20412168,500.0,0.018771007635246216,0.0
14,1635196620000.0,0.0,0.0,67.0,0.14012,0.0,0.0,0.1414,1.0,1.0,500.13511168,500.0,500.22087168,500.0,0.018771007635246216,0.0
15,1635200220000.0,0.0,0.0,67.0,0.13972,0.0,0.0,0.1407,1.0,1.0,500.272033684,500.0,500.337693684,500.0,0.018712299248598588,0.0
16,1635203820000.0,0.0,0.0,67.0,0.13972,0.0,0.0,0.1415,1.0,1.0,500.272033684,500.0,500.391293684,500.0,0.018712299248598588,0.0
17,1635207420000.0,0.0,0.0,0.0,0.13972,0.0,0.0,0.1453,1.0,1.0,500.41083329599996,500.0,500.41083329599996,500.0,0.0,0.0
18,1635211020000.0,0.0,0.0,0.0,0.14167,0.0,0.0,0.1438499999999999,1.0,1.0,500.547645092,500.0,500.547645092,500.0,0.0,0.0
19,1635214620000.0,0.0,0.0,0.0,0.14198,0.0,0.0,0.14345,1.0,1.0,500.684448704,500.0,500.684448704,500.0,0.0,0.0
20,1635218220000.0,0.0,0.0,66.0,0.14211,0.0,0.0,0.1422,1.0,1.0,500.68257285199996,500.0,500.688512852,500.0,0.018732946798155237,0.0
21,1635221820000.0,0.0,0.0,66.0,0.14211,0.0,0.0,0.14165,1.0,1.0,500.68257285199996,500.0,500.652212852,500.0,0.018732946798155237,0.0
22,1635225420000.0,0.0,0.0,66.0,0.14211,0.0,0.0,0.14155,1.0,1.0,500.68257285199996,500.0,500.64561285199994,500.0,0.018732946798155237,0.0
23,1635229020000.0,0.0,0.0,66.0,0.14211,0.0,0.0,0.1412,1.0,1.0,500.68257285199996,500.0,500.62251285199994,500.0,0.018732946798155237,0.0
24,1635232620000.0,0.0,0.0,66.0,0.14211,0.0,0.0,0.14215,1.0,1.0,500.68257285199996,500.0,500.68521285199995,500.0,0.018732946798155237,0.0
25,1635236220000.0,0.0,0.0,66.0,0.14211,0.0,0.0,0.14325,1.0,1.0,500.68257285199996,500.0,500.757812852,500.0,0.018732946798155237,0.0
26,1635239820000.0,0.0,0.0,0.0,0.14211,0.0,0.0,0.14425,1.0,1.0,500.82124888399994,500.0,500.82124888399994,500.0,0.0,0.0
27,1635243420000.0,0.0,0.0,0.0,0.14211,0.0,0.0,0.14415,1.0,1.0,500.82124888399994,500.0,500.82124888399994,500.0,0.0,0.0
28,1635247020000.0,0.0,0.0,0.0,0.14211,0.0,0.0,0.145,1.0,1.0,500.82124888399994,500.0,500.82124888399994,500.0,0.0,0.0
29,1635250620000.0,0.0,0.0,0.0,0.14327,0.0,0.0,0.1449,1.0,1.0,500.9572459139999,500.0,500.9572459139999,500.0,0.0,0.0
30,1635254220000.0,0.0,0.0,65.0,0.14323,0.0,0.0,0.1438499999999999,1.0,1.0,500.9553839239999,500.0,500.9956839239999,500.0,0.018584389545980837,0.0
31,1635257820000.0,0.0,0.0,65.0,0.14323,0.0,0.0,0.14155,1.0,1.0,500.9553839239999,500.0,500.8461839239999,500.0,0.018584389545980837,0.0
32,1635261420000.0,0.0,0.0,65.0,0.14323,0.0,0.0,0.14195,1.0,1.0,500.9553839239999,500.0,500.8721839239999,500.0,0.018584389545980837,0.0
33,1635265020000.0,0.0,0.0,65.0,0.14323,0.0,0.0,0.14335,1.0,1.0,500.9553839239999,500.0,500.96318392399985,500.0,0.018584389545980837,0.0
34,1635268620000.0,0.0,0.0,65.0,0.14323,0.0,0.0,0.14285,1.0,1.0,500.9553839239999,500.0,500.9306839239999,500.0,0.018584389545980837,0.0
35,1635272220000.0,0.0,0.0,65.0,0.14323,0.0,0.0,0.14465,1.0,1.0,500.9553839239999,500.0,501.0476839239999,500.0,0.018584389545980837,0.0
36,1635275820000.0,0.0,0.0,0.0,0.14323,0.0,0.0,0.1460499999999999,1.0,1.0,501.09324398399986,500.0,501.09324398399986,500.0,0.0,0.0
37,1635279420000.0,0.0,0.0,0.0,0.14323,0.0,0.0,0.14635,1.0,1.0,501.09324398399986,500.0,501.09324398399986,500.0,0.0,0.0
38,1635283020000.0,0.0,0.0,0.0,0.14323,0.0,0.0,0.1464,1.0,1.0,501.09324398399986,500.0,501.09324398399986,500.0,0.0,0.0
39,1635286620000.0,0.0,0.0,64.0,0.14538,0.0,0.0,0.14275,1.0,1.0,501.0913831199999,500.0,500.9230631199999,500.0,0.018568110156010863,0.0
40,1635290220000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.1415,1.0,1.0,501.0880515959999,500.0,501.0206115959999,500.0,0.05181113362673373,0.0
41,1635293820000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.14145,1.0,1.0,501.0880515959999,500.0,501.0114615959999,500.0,0.05181113362673373,0.0
42,1635297420000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.14145,1.0,1.0,501.0880515959999,500.0,501.0114615959999,500.0,0.05181113362673373,0.0
43,1635301020000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.1404,1.0,1.0,501.0880515959999,500.0,500.8193115959999,500.0,0.05181113362673373,0.0
44,1635304620000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.1415,1.0,1.0,501.0880515959999,500.0,501.0206115959999,500.0,0.05181113362673373,0.0
45,1635308220000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.14135,1.0,1.0,501.0880515959999,500.0,500.9931615959999,500.0,0.05181113362673373,0.0
46,1635311820000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.14325,1.0,1.0,501.0880515959999,500.0,501.3408615959999,500.0,0.05181113362673373,0.0
47,1635315420000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.14105,1.0,1.0,501.0880515959999,500.0,500.9382615959999,500.0,0.05181113362673373,0.0
48,1635319020000.0,0.0,0.0,183.0,0.1418685245901639,0.0,0.0,0.1383,1.0,1.0,501.0880515959999,500.0,500.4350115959999,500.0,0.05181113362673373,0.0
49,1635322620000.0,1.0773409198443606e-05,0.0,3805.0,0.1316778002628121,0.0,0.0,0.1267,0.9999071257827721,1.0,500.9930371779999,500.0,482.0525071779999,500.0,1.0000818231371658,0.0
50,1635326220000.0,1.0773409198443606e-05,0.0,3805.0,0.1316778002628121,0.0,0.0,0.1267,0.9999071257827721,1.0,500.9930371779999,500.0,482.0525071779999,500.0,1.0000818231371658,0.0
