# Note: coins with less than ~730 days worth of price history are not optimized on their own,
# but instead the best config from among the coins with longer price history is selected.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| EOSUSDT       | 0.0008779     | 0.001076    | 0.06691      | 59.77         | 0.01368      | 0.01181     | 0.02338        | 0.9486                 | 0.003037     | 791.0  | -480179.300878 |
| ALPHAUSDT     | 0.0008728     | 0.00129     | 0.06502      | 28.78         | 0.01287      | 0.01823     | 0.07693        | 0.8606                 | 0.007642     | 791.0  | -480179.300873 |
| FLMUSDT       | 0.0008668     | 0.001289    | 0.06944      | 70.22         | 0.01926      | 0.0187      | 0.09947        | 0.9046                 | 0.007318     | 791.0  | -480179.300867 |
| ONEUSDT       | 0.0008631     | 0.001525    | 0.04529      | 47.08         | 0.01255      | 0.01579     | 0.09823        | 0.8791                 | 0.006001     | 791.0  | -480179.300863 |
| CHRUSDT       | 0.0008612     | 0.0015      | 0.06926      | 64.08         | 0.01499      | 0.01853     | 0.03002        | 0.9006                 | 0.007551     | 791.0  | -480179.300861 |
| CTKUSDT       | 0.0008569     | 0.001231    | 0.06317      | 66.2          | 0.0116       | 0.01188     | 0.0125         | 0.9159                 | 0.003878     | 791.0  | -480179.300857 |
| LINKUSDT      | 0.0008557     | 0.001345    | 0.05954      | 63.28         | 0.01057      | 0.01243     | 0.005055       | 0.9003                 | 0.004449     | 791.0  | -480179.300856 |
| CHZUSDT       | 0.0008486     | 0.001181    | 0.06456      | 59.35         | 0.01344      | 0.01748     | 0.015          | 0.9176                 | 0.006483     | 791.0  | -480179.300849 |
| GALUSDT       | 0.0008369     | 0.001192    | 0.06403      | 52.65         | 0.01285      | 0.01682     | 0.01721        | 0.9193                 | 0.006392     | 421.41 | -480179.300837 |
| LEVERUSDT     | 0.0008336     | 0.0008603   | 0.0581       | 44.68         | 0.008071     | 0.00746     | 0.01695        | 0.9774                 | 0.002154     | 92.49  | -480179.300834 |
